ligand_id,isoform,complex_file,exact_signature_matches,status
85ea3a22e254d3d2d5f16c4758e9b98ed7ac9d84fd3607d89af9569a4dfb8fbe,JAK2,results/saved_complexes/85ea3a22_JAK2_6770ea_complex.pdb,1,unique_exact_match
85f21bf89d2b937947dbb5e00f768eef21bb78960a112f0556c45b226531a1ce,JAK1,,0,no_prefix_candidates
85f21bf89d2b937947dbb5e00f768eef21bb78960a112f0556c45b226531a1ce,JAK2,,0,no_prefix_candidates
85fef20d51bc4e5c94bbcdd0f62f1f8666b3c87e3d00a51a9cb9795e6a741c90,JAK1,,0,no_prefix_candidates
85fef20d51bc4e5c94bbcdd0f62f1f8666b3c87e3d00a51a9cb9795e6a741c90,JAK2,,0,no_prefix_candidates
8601d31bd1338f7745528e5c7c705182b545446875150c25d9f905e967227e11,JAK1,results/saved_complexes/8601d31b_JAK1_0c09d9_complex.pdb,2,duplicate_exact_matches_first_selected
8601d31bd1338f7745528e5c7c705182b545446875150c25d9f905e967227e11,JAK2,results/saved_complexes/8601d31b_JAK2_3cf647_complex.pdb,2,duplicate_exact_matches_first_selected
860f9bab5bb267bd4ed6e3428d2c4b86269e519c32a938f49ebfd4dc9309d0bc,JAK1,,0,no_prefix_candidates
860f9bab5bb267bd4ed6e3428d2c4b86269e519c32a938f49ebfd4dc9309d0bc,JAK2,,0,no_prefix_candidates
86100f284ca9178c7b1b9afb1843cb2e816642e701e00efe49d4e89fc535b9af,JAK1,results/saved_complexes/86100f28_JAK1_e301a5_complex.pdb,3,duplicate_exact_matches_first_selected
86100f284ca9178c7b1b9afb1843cb2e816642e701e00efe49d4e89fc535b9af,JAK2,results/saved_complexes/86100f28_JAK2_8de9c1_complex.pdb,3,duplicate_exact_matches_first_selected
861b84311c27644f8f8a9174217c3ecb9cb85d6b21107c55406a1bf1bc36bc9f,JAK1,,0,no_prefix_candidates
861b84311c27644f8f8a9174217c3ecb9cb85d6b21107c55406a1bf1bc36bc9f,JAK2,,0,no_prefix_candidates
8627826393154e7f89d3dae1937b69c31d1a06ce5c5dce78de50ca684a50493f,JAK1,results/saved_complexes/86278263_JAK1_176247_complex.pdb,3,duplicate_exact_matches_first_selected
8627826393154e7f89d3dae1937b69c31d1a06ce5c5dce78de50ca684a50493f,JAK2,results/saved_complexes/86278263_JAK2_5fc2b4_complex.pdb,3,duplicate_exact_matches_first_selected
8628dbcb57967df498309ac41e2dfab68fc27a320a541a5bcd5a55443ebfa151,JAK1,,0,no_prefix_candidates
8628dbcb57967df498309ac41e2dfab68fc27a320a541a5bcd5a55443ebfa151,JAK2,,0,no_prefix_candidates
862ac5820098c00ce56577cde7146b86a5ac1d63b1a90f5c56019c5e549bf6f9,JAK1,results/saved_complexes/862ac582_JAK1_3aea07_complex.pdb,3,duplicate_exact_matches_first_selected
862ac5820098c00ce56577cde7146b86a5ac1d63b1a90f5c56019c5e549bf6f9,JAK2,results/saved_complexes/862ac582_JAK2_2889ea_complex.pdb,3,duplicate_exact_matches_first_selected
8635cc74718d4527be003f117ddc2c3a689b24e4114a386e9d9bfc87cec98d5a,JAK1,,0,no_prefix_candidates
8635cc74718d4527be003f117ddc2c3a689b24e4114a386e9d9bfc87cec98d5a,JAK2,,0,no_prefix_candidates
864176b98c8537ba72ba3002633c78818f7e95725061135ec50b98f83dbdb91c,JAK1,results/saved_complexes/864176b9_JAK1_ae680a_complex.pdb,3,duplicate_exact_matches_first_selected
864176b98c8537ba72ba3002633c78818f7e95725061135ec50b98f83dbdb91c,JAK2,results/saved_complexes/864176b9_JAK2_a4aa4b_complex.pdb,3,duplicate_exact_matches_first_selected
864258aea687bc8230273d441add75a78e737a39844f2884c2cc43defd5e08cc,JAK1,results/saved_complexes/864258ae_JAK1_898a4c_complex.pdb,2,duplicate_exact_matches_first_selected
864258aea687bc8230273d441add75a78e737a39844f2884c2cc43defd5e08cc,JAK2,results/saved_complexes/864258ae_JAK2_151868_complex.pdb,2,duplicate_exact_matches_first_selected
8651b3ceae6c32e102b290dd00b6026198633e92e82a696a0d429040ae5dac70,JAK1,results/saved_complexes/8651b3ce_JAK1_76c153_complex.pdb,2,duplicate_exact_matches_first_selected
8651b3ceae6c32e102b290dd00b6026198633e92e82a696a0d429040ae5dac70,JAK2,results/saved_complexes/8651b3ce_JAK2_1fa3c8_complex.pdb,2,duplicate_exact_matches_first_selected
8655500d4ad57e08605dbfc28e677a613f78d35d08fdf7dcf80a685107b748bb,JAK1,results/saved_complexes/8655500d_JAK1_1b3128_complex.pdb,3,duplicate_exact_matches_first_selected
8655500d4ad57e08605dbfc28e677a613f78d35d08fdf7dcf80a685107b748bb,JAK2,results/saved_complexes/8655500d_JAK2_047a4c_complex.pdb,3,duplicate_exact_matches_first_selected
865c4a6270b152eb710649d1b62256360776f4efe743e1332cbdc9e87eec04b4,JAK1,results/saved_complexes/865c4a62_JAK1_548d86_complex.pdb,2,duplicate_exact_matches_first_selected
865c4a6270b152eb710649d1b62256360776f4efe743e1332cbdc9e87eec04b4,JAK2,results/saved_complexes/865c4a62_JAK2_18e638_complex.pdb,2,duplicate_exact_matches_first_selected
865d680cd4aa6034d4c065b3fd8135775783b87ac3815cf52e8c80716b8ecfac,JAK1,,0,no_prefix_candidates
865d680cd4aa6034d4c065b3fd8135775783b87ac3815cf52e8c80716b8ecfac,JAK2,,0,no_prefix_candidates
8661922ed2ced26f32f06a076fff9678d565f2d55f276af0f18a6f5b82a0c877,JAK1,,0,no_prefix_candidates
8661922ed2ced26f32f06a076fff9678d565f2d55f276af0f18a6f5b82a0c877,JAK2,,0,no_prefix_candidates
8664b948415765d1bc0d2d62606275eed6b82b30e6ad7fa598864a96642de6a0,JAK1,results/saved_complexes/8664b948_JAK1_13aa7c_complex.pdb,2,duplicate_exact_matches_first_selected
8664b948415765d1bc0d2d62606275eed6b82b30e6ad7fa598864a96642de6a0,JAK2,results/saved_complexes/8664b948_JAK2_d022d9_complex.pdb,2,duplicate_exact_matches_first_selected
868f10c47b552eb85c672a67202e774641071c5c8a7187c41e1bce9fde39e537,JAK1,results/saved_complexes/868f10c4_JAK1_666fa9_complex.pdb,3,duplicate_exact_matches_first_selected
868f10c47b552eb85c672a67202e774641071c5c8a7187c41e1bce9fde39e537,JAK2,results/saved_complexes/868f10c4_JAK2_9d8988_complex.pdb,3,duplicate_exact_matches_first_selected
868f352014798a9e4fd1d82a32326a9e94b5c44aaa9a31d79d9fcd838cd61f25,JAK1,results/saved_complexes/868f3520_JAK1_23c527_complex.pdb,3,duplicate_exact_matches_first_selected
868f352014798a9e4fd1d82a32326a9e94b5c44aaa9a31d79d9fcd838cd61f25,JAK2,results/saved_complexes/868f3520_JAK2_7bebce_complex.pdb,3,duplicate_exact_matches_first_selected
8694c896a369007f2fce0d7cf3ee2cf1a7ff07f68f67f5728e80d3615fe516c7,JAK1,results/saved_complexes/8694c896_JAK1_26b641_complex.pdb,2,duplicate_exact_matches_first_selected
8694c896a369007f2fce0d7cf3ee2cf1a7ff07f68f67f5728e80d3615fe516c7,JAK2,results/saved_complexes/8694c896_JAK2_7f2791_complex.pdb,2,duplicate_exact_matches_first_selected
86a58b1d289bc4608b1cb49008ab81f200f4bad187b095c8b0cd2c2a43f83b7f,JAK1,results/saved_complexes/86a58b1d_JAK1_41207a_complex.pdb,3,duplicate_exact_matches_first_selected
86a58b1d289bc4608b1cb49008ab81f200f4bad187b095c8b0cd2c2a43f83b7f,JAK2,results/saved_complexes/86a58b1d_JAK2_223bbb_complex.pdb,3,duplicate_exact_matches_first_selected
86b2218663507b3a84014c8652b976e798431752a8c3f2ab7e2b0d4e09a17964,JAK1,results/saved_complexes/86b22186_JAK1_22c3f8_complex.pdb,2,duplicate_exact_matches_first_selected
86b2218663507b3a84014c8652b976e798431752a8c3f2ab7e2b0d4e09a17964,JAK2,results/saved_complexes/86b22186_JAK2_22b3c3_complex.pdb,2,duplicate_exact_matches_first_selected
86c3cc28cf12939125f29b65521899525c6a687ce03ea072a4f43c35d4571366,JAK1,,0,no_prefix_candidates
86c3cc28cf12939125f29b65521899525c6a687ce03ea072a4f43c35d4571366,JAK2,,0,no_prefix_candidates
86c775aa14ace862faafa3eddd10e9902ef5cdeedaeee13469cbad3928143c82,JAK1,results/saved_complexes/86c775aa_JAK1_9747f4_complex.pdb,2,duplicate_exact_matches_first_selected
86c775aa14ace862faafa3eddd10e9902ef5cdeedaeee13469cbad3928143c82,JAK2,results/saved_complexes/86c775aa_JAK2_b396c9_complex.pdb,2,duplicate_exact_matches_first_selected
86d0df762cef851efb1980d2809b2af5d8ab8ff4802932fd74a38bbc4ab0c3b2,JAK1,results/saved_complexes/86d0df76_JAK1_4e848f_complex.pdb,2,duplicate_exact_matches_first_selected
86d0df762cef851efb1980d2809b2af5d8ab8ff4802932fd74a38bbc4ab0c3b2,JAK2,results/saved_complexes/86d0df76_JAK2_1ac87a_complex.pdb,2,duplicate_exact_matches_first_selected
86e6ddf45e3b30b07803fcd22671ab2c6dd074fdb49e291a3764437c9daeb206,JAK1,results/saved_complexes/86e6ddf4_JAK1_1ab237_complex.pdb,3,duplicate_exact_matches_first_selected
86e6ddf45e3b30b07803fcd22671ab2c6dd074fdb49e291a3764437c9daeb206,JAK2,results/saved_complexes/86e6ddf4_JAK2_b3d0b2_complex.pdb,3,duplicate_exact_matches_first_selected
86ee6020f35568a219fcbb5ea6d69c830609f10815c2304d6292078183679cd7,JAK1,,0,no_prefix_candidates
86ee6020f35568a219fcbb5ea6d69c830609f10815c2304d6292078183679cd7,JAK2,,0,no_prefix_candidates
86ef640add166fd7b584f569ef158b0f7c1e500ec3465ae1847b9899131b73be,JAK1,results/saved_complexes/86ef640a_JAK1_70ce41_complex.pdb,3,duplicate_exact_matches_first_selected
86ef640add166fd7b584f569ef158b0f7c1e500ec3465ae1847b9899131b73be,JAK2,results/saved_complexes/86ef640a_JAK2_367fc2_complex.pdb,3,duplicate_exact_matches_first_selected
86f21e887a4333437125d6a1b35edaa3f6ffbe4361d90e48343e12ce16e22e5c,JAK1,,0,no_prefix_candidates
86f21e887a4333437125d6a1b35edaa3f6ffbe4361d90e48343e12ce16e22e5c,JAK2,,0,no_prefix_candidates
86f78893c458e5ebfa7f98533f9d9c964213bc867f82c476607d48c429369f37,JAK1,results/saved_complexes/86f78893_JAK1_0dd370_complex.pdb,1,unique_exact_match
86f78893c458e5ebfa7f98533f9d9c964213bc867f82c476607d48c429369f37,JAK2,results/saved_complexes/86f78893_JAK2_d22c09_complex.pdb,1,unique_exact_match
86f994d3684207587cebc73bfebb788c044c31ea03aa8856350225b5d6c8377a,JAK1,results/saved_complexes/86f994d3_JAK1_41b586_complex.pdb,3,duplicate_exact_matches_first_selected
86f994d3684207587cebc73bfebb788c044c31ea03aa8856350225b5d6c8377a,JAK2,results/saved_complexes/86f994d3_JAK2_64ab6d_complex.pdb,3,duplicate_exact_matches_first_selected
86fc5ba9384be897a2ae05866cd7971c2e3d2652b2c2c7ca010b140a7542354d,JAK1,results/saved_complexes/86fc5ba9_JAK1_549de3_complex.pdb,2,duplicate_exact_matches_first_selected
86fc5ba9384be897a2ae05866cd7971c2e3d2652b2c2c7ca010b140a7542354d,JAK2,results/saved_complexes/86fc5ba9_JAK2_4c0f0a_complex.pdb,2,duplicate_exact_matches_first_selected
86fca7eb0f60eb3e74882974ea5956de86e738d051479f758c09c210f86f9437,JAK1,results/saved_complexes/86fca7eb_JAK1_3f7e6d_complex.pdb,2,duplicate_exact_matches_first_selected
86fca7eb0f60eb3e74882974ea5956de86e738d051479f758c09c210f86f9437,JAK2,results/saved_complexes/86fca7eb_JAK2_381d7a_complex.pdb,2,duplicate_exact_matches_first_selected
86fd45ff75597aa26ffc7f93b7d5ad1f3a558c7af24d607ba0cb6dcee9cc1f4d,JAK1,,0,no_prefix_candidates
86fd45ff75597aa26ffc7f93b7d5ad1f3a558c7af24d607ba0cb6dcee9cc1f4d,JAK2,,0,no_prefix_candidates
8705061d7f4fe76e741e3b2b5611460cfa8112f41d74c2d2dbe3746834c29c18,JAK1,results/saved_complexes/8705061d_JAK1_704aec_complex.pdb,2,duplicate_exact_matches_first_selected
8705061d7f4fe76e741e3b2b5611460cfa8112f41d74c2d2dbe3746834c29c18,JAK2,results/saved_complexes/8705061d_JAK2_6a5d62_complex.pdb,2,duplicate_exact_matches_first_selected
871b4a0bc37a6f34365bd6246b966e8e8043ec6e0c974b6dc629c7364c029878,JAK1,results/saved_complexes/871b4a0b_JAK1_437d07_complex.pdb,2,duplicate_exact_matches_first_selected
871b4a0bc37a6f34365bd6246b966e8e8043ec6e0c974b6dc629c7364c029878,JAK2,results/saved_complexes/871b4a0b_JAK2_0f1b28_complex.pdb,2,duplicate_exact_matches_first_selected
871f3769558cdfa53cd8c2f746a6dbeea27af0e39a25bfcfc57168cceaa46962,JAK1,results/saved_complexes/871f3769_JAK1_4a89cb_complex.pdb,1,unique_exact_match
871f3769558cdfa53cd8c2f746a6dbeea27af0e39a25bfcfc57168cceaa46962,JAK2,results/saved_complexes/871f3769_JAK2_e81a93_complex.pdb,1,unique_exact_match
87242b9d3e31f6ea1ab92af531aab29bcc7856096f783d3901b7f07e397ac4bb,JAK1,,0,no_prefix_candidates
87242b9d3e31f6ea1ab92af531aab29bcc7856096f783d3901b7f07e397ac4bb,JAK2,,0,no_prefix_candidates
87288840ff989fc72d84f60f4aa4e9b82ace2407c2637cca7247a48a7585dc59,JAK1,results/saved_complexes/87288840_JAK1_3d1a80_complex.pdb,3,duplicate_exact_matches_first_selected
87288840ff989fc72d84f60f4aa4e9b82ace2407c2637cca7247a48a7585dc59,JAK2,results/saved_complexes/87288840_JAK2_0743eb_complex.pdb,3,duplicate_exact_matches_first_selected
873853e54ec6b567184cff76d15ed349dad178bec51076e489fc35090ec782e8,JAK1,,0,no_prefix_candidates
873853e54ec6b567184cff76d15ed349dad178bec51076e489fc35090ec782e8,JAK2,,0,no_prefix_candidates
873f418bb93d98984369c55e0769a2479e5ea298ff3584bbbcff1787840cc07a,JAK1,results/saved_complexes/873f418b_JAK1_9c6258_complex.pdb,2,duplicate_exact_matches_first_selected
873f418bb93d98984369c55e0769a2479e5ea298ff3584bbbcff1787840cc07a,JAK2,results/saved_complexes/873f418b_JAK2_28449c_complex.pdb,2,duplicate_exact_matches_first_selected
87460ae79135cf742aaea52c69e1c576472a9d38594e872f803ec21aa8a79bce,JAK1,results/saved_complexes/87460ae7_JAK1_682e18_complex.pdb,3,duplicate_exact_matches_first_selected
87460ae79135cf742aaea52c69e1c576472a9d38594e872f803ec21aa8a79bce,JAK2,results/saved_complexes/87460ae7_JAK2_15e982_complex.pdb,3,duplicate_exact_matches_first_selected
874d7c143a44580e131efe1ed1de5480664ed3b11168ea486ca400a2d94a95b2,JAK1,results/saved_complexes/874d7c14_JAK1_a5525c_complex.pdb,3,duplicate_exact_matches_first_selected
874d7c143a44580e131efe1ed1de5480664ed3b11168ea486ca400a2d94a95b2,JAK2,results/saved_complexes/874d7c14_JAK2_0c2e2e_complex.pdb,3,duplicate_exact_matches_first_selected
876be59cf526768a44db6ff24fbf433f63492cce30be1310076a02cefb987753,JAK1,results/saved_complexes/876be59c_JAK1_1f3fc6_complex.pdb,3,duplicate_exact_matches_first_selected
876be59cf526768a44db6ff24fbf433f63492cce30be1310076a02cefb987753,JAK2,results/saved_complexes/876be59c_JAK2_141030_complex.pdb,3,duplicate_exact_matches_first_selected
876fe766742e575202c41def8d192635bb2f41e7cdf07518526862ba3dc12985,JAK1,,0,no_prefix_candidates
876fe766742e575202c41def8d192635bb2f41e7cdf07518526862ba3dc12985,JAK2,,0,no_prefix_candidates
87740cbaf4f3c8d1596a54614cee5f4ff394f9cced7217116fa0adc5d77afa84,JAK1,,0,no_prefix_candidates
87740cbaf4f3c8d1596a54614cee5f4ff394f9cced7217116fa0adc5d77afa84,JAK2,,0,no_prefix_candidates
877fdd46946936b8fce6cf650627b66f18e59aa6f0c2ecea58f5700bb5b65aa8,JAK1,,0,no_prefix_candidates
877fdd46946936b8fce6cf650627b66f18e59aa6f0c2ecea58f5700bb5b65aa8,JAK2,,0,no_prefix_candidates
87814edd04f121f9cb42736ae2057eedc50b7a567cccdb9e2f10be338850f926,JAK1,results/saved_complexes/87814edd_JAK1_4033dd_complex.pdb,3,duplicate_exact_matches_first_selected
87814edd04f121f9cb42736ae2057eedc50b7a567cccdb9e2f10be338850f926,JAK2,results/saved_complexes/87814edd_JAK2_6857c2_complex.pdb,3,duplicate_exact_matches_first_selected
87856fc8136040cea2845531b82619ba04a72b9bd6441a9be00f340e7fe97efe,JAK1,results/saved_complexes/87856fc8_JAK1_2bb6e3_complex.pdb,3,duplicate_exact_matches_first_selected
87856fc8136040cea2845531b82619ba04a72b9bd6441a9be00f340e7fe97efe,JAK2,results/saved_complexes/87856fc8_JAK2_58f0b8_complex.pdb,3,duplicate_exact_matches_first_selected
87882b7b3955b6c246bbbdcf592c7de6f696d36a8e48e1c896276626714a2d2e,JAK1,,0,no_prefix_candidates
87882b7b3955b6c246bbbdcf592c7de6f696d36a8e48e1c896276626714a2d2e,JAK2,,0,no_prefix_candidates
878a6ecfa6068be995f55431984d919afdab31b72abc83696519271cc5e830f4,JAK1,results/saved_complexes/878a6ecf_JAK1_f201f9_complex.pdb,2,duplicate_exact_matches_first_selected
878a6ecfa6068be995f55431984d919afdab31b72abc83696519271cc5e830f4,JAK2,results/saved_complexes/878a6ecf_JAK2_042683_complex.pdb,2,duplicate_exact_matches_first_selected
87ac5f9306fcd3f4a729f6ec4d01ad8e1045c82af8de7670f9af6f9502416e1a,JAK1,,0,no_prefix_candidates
87ac5f9306fcd3f4a729f6ec4d01ad8e1045c82af8de7670f9af6f9502416e1a,JAK2,,0,no_prefix_candidates
87ae75277d21e61ca690327a8043931f8f2e1d57e714e5836a4c02fd4699f2a7,JAK1,results/saved_complexes/87ae7527_JAK1_af4da5_complex.pdb,3,duplicate_exact_matches_first_selected
87ae75277d21e61ca690327a8043931f8f2e1d57e714e5836a4c02fd4699f2a7,JAK2,results/saved_complexes/87ae7527_JAK2_2235c4_complex.pdb,3,duplicate_exact_matches_first_selected
87b4d8ab7d8ee35c7d8c4e9608e0c3b0ed467d56b97ea0466c7628d601505fa1,JAK1,,0,no_prefix_candidates
87b4d8ab7d8ee35c7d8c4e9608e0c3b0ed467d56b97ea0466c7628d601505fa1,JAK2,,0,no_prefix_candidates
87b6bd2905f2741a4903556616a6cb3bf42200f4a235ddf50f9a01391291b80e,JAK1,results/saved_complexes/87b6bd29_JAK1_9680cc_complex.pdb,2,duplicate_exact_matches_first_selected
87b6bd2905f2741a4903556616a6cb3bf42200f4a235ddf50f9a01391291b80e,JAK2,results/saved_complexes/87b6bd29_JAK2_4c802e_complex.pdb,2,duplicate_exact_matches_first_selected
87c56d2f9d0e704d18af0e8e1033a33868d09a01e3bb24963b442cd25613df76,JAK1,,0,no_prefix_candidates
87c56d2f9d0e704d18af0e8e1033a33868d09a01e3bb24963b442cd25613df76,JAK2,,0,no_prefix_candidates
87cc1ccadee98e17c76a18725060ca46b2d5990e515207ba2001d52cff923e33,JAK1,,0,no_prefix_candidates
87cc1ccadee98e17c76a18725060ca46b2d5990e515207ba2001d52cff923e33,JAK2,,0,no_prefix_candidates
87cdc01f11e2f6cd324a5453b5629259bb71acfdb31a1cabd6af17a7551c69ce,JAK1,results/saved_complexes/87cdc01f_JAK1_bc280a_complex.pdb,2,duplicate_exact_matches_first_selected
87cdc01f11e2f6cd324a5453b5629259bb71acfdb31a1cabd6af17a7551c69ce,JAK2,results/saved_complexes/87cdc01f_JAK2_2372e7_complex.pdb,2,duplicate_exact_matches_first_selected
87cf800bba81e642f1fbb78eb3619abdf99a6c1fe7edd011d73a60eddad159f7,JAK1,,0,no_prefix_candidates
87cf800bba81e642f1fbb78eb3619abdf99a6c1fe7edd011d73a60eddad159f7,JAK2,,0,no_prefix_candidates
87d418dddad46511f4ebea7ef7481baf6d097fe053195b81c87c48b95cec0ca9,JAK1,,0,no_prefix_candidates
87d418dddad46511f4ebea7ef7481baf6d097fe053195b81c87c48b95cec0ca9,JAK2,,0,no_prefix_candidates
87d6733f1f29d6caca7c83844551b3ef6a2ccfbb7f4b9666df9d765c77a07974,JAK1,results/saved_complexes/87d6733f_JAK1_43529e_complex.pdb,3,duplicate_exact_matches_first_selected
87d6733f1f29d6caca7c83844551b3ef6a2ccfbb7f4b9666df9d765c77a07974,JAK2,results/saved_complexes/87d6733f_JAK2_0563c5_complex.pdb,3,duplicate_exact_matches_first_selected
87e38e0798c24560f755ad6b542eff6490fec2b98fb7fd637a65847b9edef58a,JAK1,,0,no_prefix_candidates
87e38e0798c24560f755ad6b542eff6490fec2b98fb7fd637a65847b9edef58a,JAK2,,0,no_prefix_candidates
87e8ce86ac740924800a8f27fa5caa90e824d0879204a6ad9295f674a27c3383,JAK1,,0,no_prefix_candidates
87e8ce86ac740924800a8f27fa5caa90e824d0879204a6ad9295f674a27c3383,JAK2,,0,no_prefix_candidates
87f73ec35f8cb729086e2eac03e301f14c50ca2a8e97a86c35b1e6eaf1fbcac6,JAK1,results/saved_complexes/87f73ec3_JAK1_d91bb9_complex.pdb,2,duplicate_exact_matches_first_selected
87f73ec35f8cb729086e2eac03e301f14c50ca2a8e97a86c35b1e6eaf1fbcac6,JAK2,results/saved_complexes/87f73ec3_JAK2_7feed0_complex.pdb,2,duplicate_exact_matches_first_selected
87ffbf5439852695a53e2f2e9826d6d956d255c68de7882b34ee72d090a27bc4,JAK1,,0,no_prefix_candidates
87ffbf5439852695a53e2f2e9826d6d956d255c68de7882b34ee72d090a27bc4,JAK2,,0,no_prefix_candidates
880216daf1098e666bb66680008d46542402d6eafdc7ba31bd901e59fdad5e25,JAK1,results/saved_complexes/880216da_JAK1_039f86_complex.pdb,2,duplicate_exact_matches_first_selected
880216daf1098e666bb66680008d46542402d6eafdc7ba31bd901e59fdad5e25,JAK2,results/saved_complexes/880216da_JAK2_8acf19_complex.pdb,2,duplicate_exact_matches_first_selected
8807278562e46c7d18d87c2a33ec4b63890fe67df9bd8da7c8f4d102e53813db,JAK1,,0,no_prefix_candidates
8807278562e46c7d18d87c2a33ec4b63890fe67df9bd8da7c8f4d102e53813db,JAK2,,0,no_prefix_candidates
880b3453881017085fb0f6368d7cf4a30952343fe1d5e61c20d359e6a9bb2836,JAK1,,0,no_prefix_candidates
880b3453881017085fb0f6368d7cf4a30952343fe1d5e61c20d359e6a9bb2836,JAK2,,0,no_prefix_candidates
880e064f45829942fef84b0e660a2fa7d5a120fc15abb91328b6d50d7e7715f0,JAK1,results/saved_complexes/880e064f_JAK1_4edd97_complex.pdb,3,duplicate_exact_matches_first_selected
880e064f45829942fef84b0e660a2fa7d5a120fc15abb91328b6d50d7e7715f0,JAK2,results/saved_complexes/880e064f_JAK2_4c6b56_complex.pdb,3,duplicate_exact_matches_first_selected
88167ceb2f34e2c1f898de039945eb28b8e2cc3065880bd3e19c0866ff8cdedb,JAK1,results/saved_complexes/88167ceb_JAK1_640982_complex.pdb,2,duplicate_exact_matches_first_selected
88167ceb2f34e2c1f898de039945eb28b8e2cc3065880bd3e19c0866ff8cdedb,JAK2,results/saved_complexes/88167ceb_JAK2_9ed23e_complex.pdb,2,duplicate_exact_matches_first_selected
882e7b88fcedd259107b7c1ba92dad80fa42b3e32d5eaefed595423170bdac28,JAK1,results/saved_complexes/882e7b88_JAK1_799438_complex.pdb,2,duplicate_exact_matches_first_selected
882e7b88fcedd259107b7c1ba92dad80fa42b3e32d5eaefed595423170bdac28,JAK2,results/saved_complexes/882e7b88_JAK2_927f13_complex.pdb,2,duplicate_exact_matches_first_selected
883313c195525a88609c79ed9d86bcba5f93d457db0789e032a357613a06a8ed,JAK1,,0,no_prefix_candidates
883313c195525a88609c79ed9d86bcba5f93d457db0789e032a357613a06a8ed,JAK2,,0,no_prefix_candidates
884a8b193b998e42d16327435d5e317b43a607288e415737337ab3d8a3305f21,JAK1,results/saved_complexes/884a8b19_JAK1_2dc1f8_complex.pdb,3,duplicate_exact_matches_first_selected
884a8b193b998e42d16327435d5e317b43a607288e415737337ab3d8a3305f21,JAK2,results/saved_complexes/884a8b19_JAK2_715095_complex.pdb,3,duplicate_exact_matches_first_selected
886321260a99aff1e8f04b73124beba228f2d2fdffae1333d797c470913f1daf,JAK1,results/saved_complexes/88632126_JAK1_270c6f_complex.pdb,3,duplicate_exact_matches_first_selected
886321260a99aff1e8f04b73124beba228f2d2fdffae1333d797c470913f1daf,JAK2,results/saved_complexes/88632126_JAK2_25c76b_complex.pdb,3,duplicate_exact_matches_first_selected
88729e7006c253a4aacfe256444f480adf76cd72f6602f95aceb0334317102bc,JAK1,results/saved_complexes/88729e70_JAK1_203015_complex.pdb,3,duplicate_exact_matches_first_selected
88729e7006c253a4aacfe256444f480adf76cd72f6602f95aceb0334317102bc,JAK2,results/saved_complexes/88729e70_JAK2_111a90_complex.pdb,3,duplicate_exact_matches_first_selected
8897674d39d927887d71ba2a60020b51885f60c4c2a1076b129449beb165f05e,JAK1,results/saved_complexes/8897674d_JAK1_1b6311_complex.pdb,3,duplicate_exact_matches_first_selected
8897674d39d927887d71ba2a60020b51885f60c4c2a1076b129449beb165f05e,JAK2,results/saved_complexes/8897674d_JAK2_11e10b_complex.pdb,3,duplicate_exact_matches_first_selected
889830c5f10d961d63f141b984a67b54c6dea6734712a54939f9232997379842,JAK1,results/saved_complexes/889830c5_JAK1_29d520_complex.pdb,3,duplicate_exact_matches_first_selected
889830c5f10d961d63f141b984a67b54c6dea6734712a54939f9232997379842,JAK2,results/saved_complexes/889830c5_JAK2_99d494_complex.pdb,3,duplicate_exact_matches_first_selected
889f230c579db8c0269b79610c390b03d74f308c5c6a8824aabdf7561965d0f9,JAK1,,0,no_prefix_candidates
889f230c579db8c0269b79610c390b03d74f308c5c6a8824aabdf7561965d0f9,JAK2,,0,no_prefix_candidates
88a8a0fa01e5c85cc76a7ac2193012bc72b5b8e16a01ca8c51e6c874e786bd6b,JAK1,results/saved_complexes/88a8a0fa_JAK1_051cb1_complex.pdb,3,duplicate_exact_matches_first_selected
88a8a0fa01e5c85cc76a7ac2193012bc72b5b8e16a01ca8c51e6c874e786bd6b,JAK2,results/saved_complexes/88a8a0fa_JAK2_2ffe50_complex.pdb,3,duplicate_exact_matches_first_selected
88af5ee7653de0e5de28664c5aa8f31e11727f52e7d973e520cde0f762325d5f,JAK1,results/saved_complexes/88af5ee7_JAK1_327527_complex.pdb,3,duplicate_exact_matches_first_selected
88af5ee7653de0e5de28664c5aa8f31e11727f52e7d973e520cde0f762325d5f,JAK2,results/saved_complexes/88af5ee7_JAK2_30d35d_complex.pdb,3,duplicate_exact_matches_first_selected
88b6ce14cec964a654f7abc89e224b1165dc1abfaffcf0e89e19a3b6a53b03fa,JAK1,,0,no_prefix_candidates
88b6ce14cec964a654f7abc89e224b1165dc1abfaffcf0e89e19a3b6a53b03fa,JAK2,,0,no_prefix_candidates
88bda626a05129d84538dff776c9f9cdf242b3069a3af7cf2ee1ceea9b54352a,JAK1,results/saved_complexes/88bda626_JAK1_5d92f7_complex.pdb,2,duplicate_exact_matches_first_selected
88bda626a05129d84538dff776c9f9cdf242b3069a3af7cf2ee1ceea9b54352a,JAK2,results/saved_complexes/88bda626_JAK2_e1765b_complex.pdb,2,duplicate_exact_matches_first_selected
88c5ab91a1d5aa32f7549575634a44f2fc1601729eb40f8fda1b9620deab4023,JAK1,results/saved_complexes/88c5ab91_JAK1_986073_complex.pdb,3,duplicate_exact_matches_first_selected
88c5ab91a1d5aa32f7549575634a44f2fc1601729eb40f8fda1b9620deab4023,JAK2,results/saved_complexes/88c5ab91_JAK2_1c9ab4_complex.pdb,3,duplicate_exact_matches_first_selected
