Unnamed: 0,identifier,smiles,predicted_delta_pIC50,QSAR_rank
97830,CNP0045191.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CC=C4C)=CC=C3O2)C=C1,0.43797801835125555,635
497849,CNP0396134.0,CC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=C(Br)C=C3)=CC=C2O1,0.437850240897873,636
272502,CNP0527238.0,COC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=CC=C3C)=CC=C2O1,0.4378400857997164,637
204348,CNP0044307.0,CCOC(=O)C1=C(C)C2=CC(NC(=O)C3=CC=CC(OC)=C3)=CC=C2O1,0.43727013663308967,638
332591,CNP0207028.0,COC1=CC=CC(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CC=C4C)=CC=C3O2)=C1,0.4372133444863898,639
207294,CNP0417022.1,CN1C(CN2CCC[C@H]2C2=NC(C3=CC=NC(N4CCC(C(N)=O)CC4)=C3)=NO2)=NC2=CC=CC=C21,0.43708068782426446,640
440150,CNP0382799.0,COC1=CC=C2C(=C1)C(C(=O)COC1=CC(O)=C3C(=O)C=C(C4=CC=CC=C4)OC3=C1)=C(C)N2C,0.4370347236602647,641
487783,CNP0003882.1,CN1CCC(N2CCOC[C@H]2C2=NC(C3=CC=CC=C3)=CN2)CC1,0.43695141451217956,642
412203,CNP0024087.0,COC1=CC=C(C(=O)NC2=CC=C3OC(C4=CC=CC=C4OC)=CC(=O)C3=C2)C=C1OC,0.4369123540250387,643
221033,CNP0268571.1,COC1=CC=CC(C2=CNC([C@@H]3COCCN3C3CCNCC3)=N2)=C1,0.4368822130736163,644
163878,CNP0481773.0,CCCC(CCC)C(=O)NC1=CC=C2CCC3=CC=CC=C3N(C(=O)CN3CCN(C)CC3)C2=C1,0.43686404276624374,645
64848,CNP0183493.0,COC1=CC=C(C(=O)NC2=CC=C3OC(C4=CC=CC=C4C)=CC(=O)C3=C2)C=C1,0.4361856774797996,646
421055,CNP0411824.0,CC(=O)N1CC2=C(C1=O)C(C1=CC=C(C3=CC=CC=C3)O1)C1=CN(CCC(C)C)C3=C1C(=CC=C3)N2,0.4361780887396715,647
140273,CNP0310224.0,COC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC(OC)=C(OC)C(OC)=C3)=CC=C2O1,0.4360805296664349,648
410800,CNP0494151.0,CCCN1C(C2=CC=CC(C(=O)N3CCC4(CC3)OCCO4)=C2)=NC2=CC=CN=C21,0.435772283687019,649
226956,CNP0011088.1,CCN(CC)C(=O)C[C@@H]1CCNC[C@@H]1CC1=NOC(C2=CC=C(OC)C=C2)=C1,0.4356360361533664,650
299111,CNP0016361.1,COC1=CC=CC(C2=CC=C3C(=O)N(C)[C@@H]4CN(CC5=CC=CC=C5O)C[C@@H]4OC3=C2)=C1,0.4355482683941038,651
77198,CNP0133878.1,ClC1=CC=CC(C2=CNC([C@@H]3COCCN3C3CCC3)=N2)=C1,0.43545419697077364,652
294892,CNP0015260.1,ClC1=CC=CC(C2=CNC([C@@H]3COCCN3C3CCCCC3)=N2)=C1,0.43545419697077364,653
215376,CNP0040611.0,CC1=C(C(=O)C2=CC=CC=C2)OC2=CC=C(NC(=O)C3=CC=C(Br)C=C3)C=C12,0.43531904589266107,654
20513,CNP0050479.1,CN1N=C(C2=CC=CC=C2)C=C1[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNCC1=CC=CC=N1,0.435200200197737,655
227859,CNP0402882.0,COC1=CC=C2C=C(C3CC(=O)OC4=CC(O)=C5C(=O)C=C(C6=CC=CC=C6)OC5=C43)C(=O)N(C)C2=C1,0.43511017545846614,656
455470,CNP0064829.0,CCC1=CC2=C(C=C1O)OC(C1=CC=C(C)C=C1)=C(C1=NC3=CC=CC=C3N1C)C2=O,0.4348922563932355,657
482541,CNP0010637.1,COCCOC1=CC(C2=NOC([C@@H]3CCCN3CC3=NC4=CC=CC=C4N3C)=N2)=CC=N1,0.4346173504656487,658
242365,CNP0484498.1,CC1=CC=C(C2=CC=C(N3CCC[C@@H](C(=O)N4CCC5(CC4)OCCO5)C3)N=N2)C=C1C,0.43444098898417827,659
282365,CNP0484498.2,CC1=CC=C(C2=CC=C(N3CCC[C@H](C(=O)N4CCC5(CC4)OCCO5)C3)N=N2)C=C1C,0.43444098898417827,660
184505,CNP0011048.1,COC1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)N3CCCCC3)=NO2)C=C1,0.43387414301647276,661
219224,CNP0004808.1,C1=CN=CC(C2=CNC([C@@H]3COCCN3CC3=CNC4=CC=CC=C34)=N2)=C1,0.4337432868271344,662
423586,CNP0602857.1,COC1=CC=CC(C2=CC=C3OC[C@H]4CN(S(=O)(=O)C5=C(C)N(C)N=C5C)CCN4CC(=O)NC3=C2)=C1,0.4335948075231241,663
285727,CNP0028871.0,COC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=CC=C3)=CC=C2O1,0.4326224658395028,664
42026,CNP0333400.0,CN1N=C(C2=CC=CC=C2)N=C2C1=NC(=O)N(C)C2=O,0.4324084527362816,665
471816,CNP0327476.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CC=C4Br)=CC=C3O2)C=C1OC,0.43232621483790085,666
28573,CNP0046462.0,COC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=C(C(C)(C)C)C=C3)=CC=C2O1,0.432249622475281,667
450618,CNP0582207.0,CN1C2=CC=CC=C2N2C=C(C3=CC=CC([N+](=O)[O-])=C3)C=C12,0.4321291572357242,668
141222,CNP0268087.1,COC1=CC=C(C2=CC3=CC=C(OCCN4C[C@H]5C[C@@H](C4)C4=CC=CC(=O)N4C5)C=C3OC2=O)C=C1,0.4319530493028789,669
196513,CNP0497006.1,CN1N=CN=C1C1=CC=C2OC[C@H]3CN(C(=O)C4=CC=CN=C4)CCN3CC(=O)NC2=C1,0.43189476587726316,670
45825,CNP0360857.0,COC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=CC=C3Br)=CC=C2O1,0.4318431913934381,671
460130,CNP0006848.1,CN1C=C(CN2C[C@@H]3C[C@H](C2)C2=CC=C(C4=CC=CN=C4)C(=O)N2C3)C2=CC=CC=C21,0.4318273343188854,672
443018,CNP0038144.1,NC1=CC=CC(C2=CN(C[C@H]3C[C@H]4CC[N@]3C[C@@H]4C(=O)N3CCOCC3)N=N2)=C1,0.4317283660621212,673
277179,CNP0038144.2,NC1=CC=CC(C2=CN(C[C@H]3C[C@@H]4CC[N@@]3C[C@@H]4C(=O)N3CCOCC3)N=N2)=C1,0.4317283660621212,674
364921,CNP0599197.1,O=C1C[C@@H]2CCN(CC3=CC(C4=CC=CC=C4)=NO3)C[C@@H]2CCOC2=CC=C(C3=CC=CN=C3)C=C2N1,0.43163205703746726,675
311217,CNP0037127.1,ClC1=CC=CC(C2=CNC([C@@H]3COCCN3C3CCOCC3)=N2)=C1,0.4315316346725925,676
264580,CNP0155147.1,CN(CC(N)=O)C(=O)C[C@@H]1CCNC[C@@H]1CC1=NOC(C2=CC=C(C(C)(C)C)C=C2)=C1,0.4315315708038227,677
280008,CNP0016384.1,COC1=CC=CC(C2=CC=C3C(=O)N(C)[C@@H]4CN(CC5=CC=C6OCOC6=C5)C[C@@H]4OC3=C2)=C1,0.4314403376364545,678
358265,CNP0127660.1,COC1=CC=C(C2=N/C(=C\C3=CN(C)C4=CC=CC=C34)C(=O)O2)C=C1,0.4313497524619065,679
162617,CNP0027978.0,COC1=CC=CC(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CC=C4OC)=CC=C3O2)=C1,0.43119240789942104,680
48947,CNP0241268.0,COC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=C(C)C=C3)=CC=C2O1,0.43116348333154286,681
323175,CNP0038144.3,NC1=CC=CC(C2=CN(C[C@H]3C[C@@H]4CCN3C[C@@H]4C(=O)N3CCOCC3)N=N2)=C1,0.4310417178909835,682
277352,CNP0038144.4,NC1=CC=CC(C2=CN(C[C@H]3C[C@H]4CCN3C[C@@H]4C(=O)N3CCOCC3)N=N2)=C1,0.4310417178909835,683
486735,CNP0453832.1,COC1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)N3CCC4=CC(OC)=C(OC)C=C4C3)=NO2)C=C1,0.4310259899531306,684
236123,CNP0149536.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CC(OC)=C4)=CC=C3O2)C=C1,0.4305245635103369,685
499307,CNP0023240.1,COC1=CC=CC(C2=CNC([C@@H]3COCCN3C3CCOCC3)=N2)=C1,0.43033256044299845,686
166619,CNP0272065.2,CCN1C2=CC=CC=C2C2=CC(NC(=O)[C@@H]3CCC(=O)N3[C@H]3OC(=O)C4=C3C=CC(OC)=C4OC)=CC=C21,0.4302966028357214,687
396548,CNP0272065.1,CCN1C2=CC=CC=C2C2=CC(NC(=O)[C@@H]3CCC(=O)N3C3OC(=O)C4=C3C=CC(OC)=C4OC)=CC=C21,0.4302966028357214,688
60824,CNP0026645.0,CC1=C(C(=O)C2=CC=CC=C2)OC2=CC(NC(=O)C3=CC=CS3)=CC=C12,0.4301362325459628,689
429513,CNP0228785.1,CN1C(=O)C2=CC=CN=C2O[C@H]2CN(CC3=CC(C4=CC=CC=C4)=NO3)C[C@H]21,0.42998127775815065,690
164933,CNP0306749.1,C#CCN(C)C(=O)C[C@@H]1CCNC[C@@H]1CC1=NOC(C2=CC=C(OC)C=C2)=C1,0.42991974755623225,691
198558,CNP0014118.1,C1=CC(C2=CC=C(C3=NOC([C@@H]4CCCN4CC4=CC=C5OCOC5=C4)=N3)C=N2)=CC=N1,0.4298608653168967,692
242858,CNP0611502.0,COC1=C(OC)C(=O)C2=C(C=C3C(=C2C2=CC=C(OC)C=C2)NC(=N)N3C)C1=O,0.42972228746208246,693
169551,CNP0093553.2,COC1=CC=C(C2=NN(C)C([C@H]3CN4CC[C@H]3C[C@@H]4CNCC3=CC=CC=N3)=C2)C=C1,0.4293915950323081,694
62160,CNP0086735.0,COC1=CC(OC)=CC(C(=O)NC2=CC=C3OC(C4=CC=CC=C4OC)=CC(=O)C3=C2)=C1,0.42907997392407116,695
463017,CNP0593105.1,CN1N=CN=C1C1=CC=C2OC[C@H]3CN(S(=O)(=O)C4=CC=CN=C4)CCN3CC(=O)NC2=C1,0.42881238118693377,696
421021,CNP0488698.1,CN1N=CN=C1C1=CC=C2OC[C@H]3CN(C(=O)C4=CC=CC(Cl)=C4)CCN3CC(=O)NC2=C1,0.4287894942156985,697
75050,CNP0412945.1,CN(C)C1=CC=C(C2=NOC([C@@H]3CCCN3CC3=NC4=CC=CC=C4N3C)=N2)C=N1,0.4287288908976704,698
72638,CNP0557593.0,CCCCNS(=O)(=O)C1=CC=C(NC(=O)C2=CC=CC(NC(=O)C(C)C)=C2)C=C1,0.4287257709705326,699
93047,CNP0011568.1,O=C([C@H]1C[N@@]2CC[C@@H]1C[C@@H]2CN1C=C(C2=CC=CC(O)=C2)N=N1)N1CCOCC1,0.42849287267822317,700
330767,CNP0011568.2,O=C([C@H]1C[N@]2CC[C@H]1C[C@@H]2CN1C=C(C2=CC=CC(O)=C2)N=N1)N1CCOCC1,0.42849287267822317,701
318015,CNP0560480.0,CN1C(=O)N(C2=CC=C(C(C)(C)C#N)C=C2)C2=C3C=C(C4=CN=C5C=CC=CC5=C4)C=CC3=NC=C21,0.4284665773833352,702
165389,CNP0037627.0,COC1=CC(OC)=CC(C(=O)NC2=CC=C3OC(C(=O)C4=CC=CC=C4)=C(C)C3=C2)=C1,0.42793830582985953,703
206919,CNP0154436.0,COC1=CC=CC(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=C(Br)C=C4)=CC=C3O2)=C1,0.4278395776368388,704
334827,CNP0531579.2,CN1N=C(C2=CC=C3C=CC=CC3=C2)C=C1[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=O)C1=CC=CO1,0.42774619983359186,705
314071,CNP0022384.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C(C)(C)C)=CC=C3O2)C=C1OC,0.42769245998591077,706
92104,CNP0011568.4,O=C([C@H]1CN2CC[C@H]1C[C@@H]2CN1C=C(C2=CC=CC(O)=C2)N=N1)N1CCOCC1,0.42762720695371853,707
157491,CNP0011568.3,O=C([C@H]1CN2CC[C@@H]1C[C@@H]2CN1C=C(C2=CC=CC(O)=C2)N=N1)N1CCOCC1,0.42762720695371853,708
478411,CNP0052354.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CC=C4OC)=CC=C3O2)C=C1OC,0.4274164642670036,709
497389,CNP0045226.0,CCC1=CC2=C(C=C1O)OC(C1=CC=C(Cl)C=C1)=C(C1=NC3=CC=CC=C3N1C)C2=O,0.4272478783567174,710
435962,CNP0531984.0,CCOC1=CC=C(C2=CN3C(=N2)SC2=CC=CC=C23)C=C1[N+](=O)[O-],0.4272011702032011,711
220886,CNP0003905.1,CS(=O)(=O)C1=CC=C(C2=CNC([C@@H]3COCCN3CC3=CC=CN=C3)=N2)C=C1,0.42711631739046996,712
243949,CNP0110882.1,COC1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)O)=NO2)C=C1,0.4271070026940763,713
258202,CNP0344302.1,CCN1C2=CC=CC=C2C2=CC(NC(=O)[C@@H]3CCC(=O)N3C3OC(=O)C4=CC=CC=C43)=CC=C21,0.4267811585077115,714
495386,CNP0344302.3,CCN1C2=CC=CC=C2C2=CC(NC(=O)[C@@H]3CCC(=O)N3[C@H]3OC(=O)C4=CC=CC=C43)=CC=C21,0.4267811585077115,715
282516,CNP0173832.0,COC1=CC=CC=C1C(=O)NC1=CC=C2OC(C(=O)C3=CC=C(C)C=C3)=C(C)C2=C1,0.4266489173618608,716
397512,CNP0545083.1,CC1=CC=CC(C(=O)N2CCN3CC(=O)NC4=CC(C5=NC=NN5C)=CC=C4OC[C@H]3C2)=C1,0.426564912451984,717
442641,CNP0081265.0,CCC1=CC2=C(C=C1O)OC(C1=CC=CC=C1)=C(C1=NC3=CC=CC=C3N1C)C2=O,0.42652049538292597,718
344462,CNP0245134.0,CCOC(=O)C1=C(NC(=O)C(Cl)Cl)SC=C1C1=CC=CC=C1,0.4264879473293229,719
388046,CNP0250319.0,CN1C(=O)C(C2CC(=O)OC3=C(O)C(O)=C4C(=O)C=C(C5=CC=CC=C5)OC4=C32)=CC2=CC=CC=C21,0.4263547861121463,720
84012,CNP0125599.1,COC1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)N3CCN(C(C)=O)CC3)=NO2)C=C1,0.4261157207496623,721
30364,CNP0415146.0,COC1=CC=C(C2=C(C3=C(O)C(=O)C=C(C)O3)NC(C3=CN(CC(=O)O)C4=CC=CC=C34)=N2)C=C1,0.4259660855897186,722
222478,CNP0226770.0,COC1=C(OC)C(=O)C2=C(C=C3C(=C2C2=CC=C(OC)C=C2)NC(=O)N3C)C1=O,0.4256279711503024,723
208399,CNP0011131.1,COC1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)N3CCOCC3)=NO2)C=C1,0.4254738876440549,724
200238,CNP0448907.1,COC1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)N3CCC(C(N)=O)CC3)=NO2)C=C1,0.4251428743205916,725
470999,CNP0183752.0,COC1=CC=C2C=C(C3CC(=O)OC4=CC=C5C(=O)C(C6=CC=C(OC)C(OC)=C6)=COC5=C43)C(=O)N(C)C2=C1,0.4249698438241331,726
475133,CNP0531579.1,CN1N=C(C2=CC=C3C=CC=CC3=C2)C=C1[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=O)C1=CC=CO1,0.42490417728436386,727
123434,CNP0347755.0,CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C21,0.42480142156478307,728
448070,CNP0541997.0,COC1=CC(C2=C(C3=C(O)C(=O)C=C(C)O3)NC(C3=CN(CC(=O)O)C4=CC=CC=C34)=N2)=CC=C1O,0.42462184078858717,729
458947,CNP0507170.0,COC1=CC(OC)=C2C(=O)C(C3=CC=CC=C3)=CN(C)C2=C1,0.42444296355813466,730
396536,CNP0335541.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4CCCCC4)=CC=C3O2)C=C1,0.42407378404536206,731
338426,CNP0018195.0,COC1=C(OC)C(=O)C2=C(C=C3C(=C2C2=CC=C(OC)C=C2)N=C(N)N3C)C1=O,0.42397185411665206,732
54646,CNP0135670.1,CC1(C)C=C2C(=O)C=C(C3=CC=C4C(=C3)C(=O)C3=CC(C)(C)C[C@@H]3[C@@]4(C)O)[C@](C)(O)[C@H]2C1,0.4239716770989459,733
9032,CNP0507196.1,CC[C@@H](C)[C@H]1O[C@@H](C2=C(OC)C(C3=CC=CC=C3)=C[N+]([O-])=C2OC)[C@H](C)C[C@@H]1C,0.4238471520226706,734
430425,CNP0015357.2,COC1=CC=C(C2=NN(C)C([C@H]3CN4CC[C@H]3C[C@@H]4CNCC3=CC=CC=N3)=C2)C=C1OC,0.423796757915933,735
50031,CNP0508989.0,CCOC1=CC=C(C2=NC(C3=CC=CC(C(=O)O)=N3)=CS2)C=C1OCC,0.42369682909328094,736
394753,CNP0394859.0,COC1=CC=CC=C1C(=O)NC1=CC=C2OC(C3=CC=CC=C3OC)=CC(=O)C2=C1,0.42364882228207157,737
356673,CNP0521982.0,COC1=CC=C2C(=C1)C(C1=NC(C3=CC=CC=C3)=C(C3=C(O)C(=O)C=C(C)O3)N1)=CN2CC(=O)O,0.4233137144070338,738
390350,CNP0011062.2,CN1N=C(C2=CC=C3C=CC=CC3=C2)C=C1[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=O)COC1=CC=CC=C1,0.4232250472445329,739
9442,CNP0023150.0,CCOC(=O)C1=C(NC(=O)C2=CC=CC=C2Cl)SC=C1C1=CC=CC=C1,0.42312898577473007,740
91595,CNP0093553.1,COC1=CC=C(C2=NN(C)C([C@H]3C[N@]4CC[C@H]3C[C@@H]4CNCC3=CC=CC=N3)=C2)C=C1,0.4230963106627786,741
336333,CNP0604871.0,COC1=CC=CC(C2=C(C3=C(O)C(=O)C=C(C)O3)NC(C3=CN(CC(=O)O)C4=CC=C(OC)C=C34)=N2)=C1,0.4230960704391282,742
40058,CNP0044139.0,CC1=C(C(=O)C2=CC=CC=C2)OC2=CC(NC(=O)C(C)(C)C)=CC=C12,0.4228861893196897,743
285152,CNP0394215.1,CN1C=C(/C=C2\N=C(C3=CC=CC=C3)OC2=O)C2=CC=CC=C21,0.4228099105061854,744
314762,CNP0062794.0,CCOC(=O)C1=C(NC(=O)CCl)SC=C1C1=CC=CC=C1,0.4227380514702105,745
42161,CNP0565998.1,CN1N=C(C2=CC=C3C=CC=CC3=C2)C=C1[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNCC1=CC=CO1,0.42268876213511186,746
17818,CNP0144198.0,COC1=CC=C(C(=O)C2=C(C)C3=CC=C(NC(=O)C4=CC=CS4)C=C3O2)C=C1OC,0.4220819567949018,747
489694,CNP0542164.1,CN(C)C1=CC=C(C2=NOC([C@@H]3CCCN3CC3=CN(C)C4=CC=CC=C34)=N2)C=N1,0.42195583712517026,748
381141,CNP0590772.0,CCOC1=CC=C(C2=CC(C3=CC=CC=C3)=C(C#N)C(SCCN3CCCCC3)=N2)C=C1,0.42193662894951295,749
119183,CNP0050379.0,CC1=CC=C(C(=O)C2=C(C)C3=CC=C(NC(=O)C4=CC=CS4)C=C3O2)C=C1,0.4216283574572494,750
494535,CNP0253164.1,COC1=CC=C(C2=COC3=C4C(=CC(OC)=C3C2=O)OC(=O)C[C@H]4C2=CC3=CC=C(OC)C=C3N(C)C2=O)C=C1,0.42162529378937136,751
422840,CNP0253164.2,COC1=CC=C(C2=COC3=C4C(=CC(OC)=C3C2=O)OC(=O)C[C@@H]4C2=CC3=CC=C(OC)C=C3N(C)C2=O)C=C1,0.42162529378937136,752
195582,CNP0548766.1,COC1=CC=CC=C1C(=O)N1CCN2CC(=O)NC3=CC(C4=NC=NN4C)=CC=C3OC[C@H]2C1,0.42147645173102277,753
77392,CNP0202443.0,CC1=C(C(=O)COC2=CC(O)=C3C(=O)C=C(C4=CC=CC=C4)OC3=C2)C2=CC=CC=C2N1C,0.4214739596616032,754
84972,CNP0012717.1,CCN(CC)C(=O)C[C@@H]1CCNC[C@@H]1CC1=NOC(C2=CC=C(C(C)(C)C)C=C2)=C1,0.4212078490350964,755
265753,CNP0065646.0,CCOC(=O)C1=C(C)C2=CC(NC(=O)C3=CC=CO3)=CC=C2O1,0.4210456086479128,756
391866,CNP0459458.1,CN1C=C(CN2C[C@@H]3C[C@H](C2)C2=C(C4=CC=CN=C4)C=CC(=O)N2C3)C2=CC=CC=C21,0.42100232487111605,757
328366,CNP0265129.1,CC(C)(C)C1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)N3CCCCC3)=NO2)C=C1,0.4206830222721853,758
438856,CNP0119371.0,CC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C(C)(C)C)=CC=C3O2)C=C1,0.42053651850610746,759
461229,CNP0009959.0,CC1=NC2=C(N=C(SCC3=C(C)OC(C4=CC=CC(Cl)=C4)=N3)N2C)C(=O)N1,0.42049394718840327,760
90108,CNP0005035.1,CS(=O)(=O)C1=CC=C(C2=CNC([C@@H]3COCCN3CC3=CNC4=CC=CC=C34)=N2)C=C1,0.42045087575638057,761
496445,CNP0414277.1,COC1=CC=C(N/C(C)=C2\C(=O)C=C3OC4=C(C(C)=O)C(O)=C(C)C(O)=C4[C@@]3(C)C2=O)C=C1C(=O)NC1=CC=CN=C1,0.42042598308162277,762
77332,CNP0204490.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CC=N4)=CC=C3O2)C=C1OC,0.42026382998529954,763
270900,CNP0407700.0,COC1=CC=C(C2=COC3=C4CN(CCC5=CC=CC=C5OC)COC4=CC=C3C2=O)C=C1,0.42023928950628026,764
103049,CNP0399500.1,CN1CCCN(C[C@@H](CC(=O)NC2=CC=C3OCOC3=C2)C(=O)O)CC1,0.42002360324688587,765
364389,CNP0323061.0,COC1=CC=C(C(=O)NC2=CC=C3OC(C(=O)C4=CC=CC(OC)=C4)=C(C)C3=C2)C=C1,0.4200132538877009,766
465112,CNP0056025.0,CCOC1=CC=CC=C1C1=CC(=O)C2=CC(NC(C)=O)=CC=C2O1,0.41997874949526626,767
402975,CNP0502333.0,CCOC(=O)NC1=CC=C2CCC3=CC=CC=C3N(C(=O)CN3CCN(C)CC3)C2=C1,0.4197839982102438,768
209691,CNP0563482.0,CC1=CC(N2CCN(C3=NC=CC=N3)CC2)=NC2=CC=C(NC(=O)CN3C(=O)OC4=CC=CC=C43)C=C12,0.4195964973089687,769
224288,CNP0591823.0,CN1C(=O)C2=C(C3=CC=CC=C3)N(C3=CC=C(C(=O)O)C=C3)C=C2N(C)C1=O,0.4195533423302916,770
219300,CNP0299645.0,COC1=C2CC3C(C)(CCC4(O)C(C)(C)OC(=O)CCC34C)OC2=C(CO)C2=C1C(=O)OC2,0.4194804625168678,771
94446,CNP0280639.1,CN1CCC(N2CCC[C@H]2C2=NC(C3=CC=C(C4=CC=NC=C4)N=C3)=NO2)CC1,0.41933346375962166,772
18930,CNP0010583.1,CN1C=C(CN2CC[C@H](C3=NN=C(C4=CC=CN=C4)O3)C2)C2=CC=CC=C21,0.4191270392893348,773
215103,CNP0407761.0,CN1C(=O)N(C)C2=CC(C(CC(=O)N3CCCCC3)C3=C(O)C=C(O)C4=C3OC(C3=CC=CC=C3)=CC4=O)=CC=C21,0.4187700128461912,774
7421,CNP0248469.0,CCCC1=C(C2=CC=C(OC)C(OC)=C2)NC2=C(OC)C=CC(OC)=C2C1=O,0.4186993911838851,775
255742,CNP0569902.0,CN(C)C(=O)OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2N(C)C1=O,0.41854754489754353,776
81617,CNP0176481.0,COC1=CC=CC=C1CCN1COC2=CC=C3C(=O)C(C4=CC=CC=C4)=COC3=C2C1,0.41848933820114825,777
447514,CNP0269882.0,O=C(COC1=CC=C2C(=O)C(C3=CC=CC=C3)=COC2=C1)N1CCN(CCC2=CC=NC=C2)CC1,0.4184599989517986,778
491168,CNP0067012.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CO4)=CC=C3O2)C=C1,0.4184422923416307,779
10464,CNP0330248.0,COC1=CC=C(C2=C(C3=C(O)C(=O)C=C(C)O3)NC(C3=CN(CC(N)=O)C4=CC=CC=C34)=N2)C=C1,0.41838079457575117,780
375909,CNP0404820.0,COC1=CC=C(C2=CC3=CC=C4OCN(CCCC5=CC=CC=C5)CC4=C3OC2=O)C=C1,0.41808707546955554,781
187987,CNP0517184.1,CN1C=NC=C1[C@@](N)(C1=CC=C(Cl)C=C1)C1=CC=C2C(=C1)C(C1=CC=CC(Cl)=C1)=CC(=O)N2C,0.41808075442606674,782
234449,CNP0011062.1,CN1N=C(C2=CC=C3C=CC=CC3=C2)C=C1[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=O)COC1=CC=CC=C1,0.41756411054178094,783
244164,CNP0015357.1,COC1=CC=C(C2=NN(C)C([C@H]3C[N@]4CC[C@H]3C[C@@H]4CNCC3=CC=CC=N3)=C2)C=C1OC,0.4175014735464035,784
36780,CNP0499695.0,COC1=CC(C2=C(C3=C(O)C(=O)C=C(C)O3)NC(C3=CN(CC(N)=O)C4=CC=CC=C34)=N2)=CC=C1O,0.41703654977461996,785
421671,CNP0005025.1,CC(C)(C)CN1CCOC[C@H]1C1=NC(C2=CC=CN=C2)=CN1,0.41703144407871756,786
121702,CNP0014165.1,C1=NC=C(C2=CC=C(C3=NOC([C@@H]4CCCN4CC4=CC=C5OCOC5=C4)=N3)C=N2)C=N1,0.4168837955696603,787
336176,CNP0402405.0,CN1C(=O)C(C2CC(=O)OC3=CC(O)=C4C(=O)C=C(C5=CC=CC=C5)OC4=C32)=CC2=CC=CC=C21,0.4167393559692097,788
133190,CNP0012772.1,C#CCN(C)C(=O)C[C@@H]1CCNC[C@@H]1CC1=NOC(C2=CC=C(C(C)(C)C)C=C2)=C1,0.4167286268119448,789
495790,CNP0024277.0,COC1=CC=CC=C1C(=O)NC1=CC=C2OC(C3=CC=CC=C3C)=CC(=O)C2=C1,0.416350213657477,790
258702,CNP0321160.1,COC1=CC=CC2=C1[C@@H]1CN(CCCCN3C(=O)NC4=C(SC5=NC=C(C6=CC=CC=C6)N=C54)C3=O)C[C@@H]1CO2.Cl,0.4161781707940081,791
49896,CNP0140512.1,CC(=O)C1=C(O)C(C)=C(O)C2=C1OC1=CC(=O)/C(=C(/C)NCC3=CC=CC(C4=NC(C)=CS4)=C3)C(=O)[C@@]12C,0.4154395165238081,792
189349,CNP0183431.0,COC(=O)CCCCCCCCC1=C(C2=CC=C(OC)C=C2)C(=O)C2=C(OC)C=C(OC)C=C2O1,0.41535424526170267,793
223008,CNP0320371.0,CCOC(=O)C1=C(C)C2=CC(NC(=O)C3CCCCC3)=CC=C2O1,0.4152418294158021,794
10015,CNP0333258.1,COC1=CC=C(C2=CNC([C@@H]3COCCN3CC3=CC=CN=C3)=N2)C=C1,0.4151943938061036,795
4591,CNP0040322.0,COC1=CC=C(C(=O)NC2=CC=C3OC(C4=CC=CC=C4OC)=CC(=O)C3=C2)C=C1,0.4148545285941334,796
