smiles,dataset,PC1,PC2
COC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1C[C@H](C)N(C)[C@@H](C)C1,Non-selective,-9.317619350375542,1.7776817693952534
COC[C@H]1CCCN1S(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,Non-selective,-5.039829111656231,-3.7331453830500028
COC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.798196330286653,-5.0050420444598664
CO[C@@H](c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,Non-selective,7.84354656179997,0.569798710852696
CO[C@@H](c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,Non-selective,9.076597095760306,0.41260392871494533
CO[C@@H]1CCN(C(=O)c2ccc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)cc2C)C1,Non-selective,7.09883295526724,-0.013820253040381428
CO[C@@H]1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,Non-selective,-5.3513398218269685,-3.572958695368069
CO[C@@H]1CN(C(=O)c2ccnc(C(F)(F)F)n2)CC[C@@H]1N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,Non-selective,-3.400137197863754,-6.573024964726518
CO[C@H](c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,Non-selective,7.84354656179997,0.569798710852696
CO[C@H](c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,Non-selective,9.076597095760306,0.41260392871494533
CO[C@H]1CCN(C(=O)c2ccc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)cc2C)C1,Non-selective,7.09883295526724,-0.013820253040381428
CO[C@H]1CC[C@@H](n2c(=O)n(C)c3cnc(Nc4cn5ncnc5cc4C)nc32)CC1,Non-selective,-3.9809802094012494,0.054240134932950344
CO[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-4.43198193906347,-4.26735035837946
CO[C@H]1CC[C@H](n2c(=O)n(C)c3cnc(Nc4cn5ncnc5cc4C)nc32)CC1,Non-selective,-3.9809802094012494,0.054240134932950344
CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cc(C(N)=O)n[nH]4)cn4nccc34)cn2)C1,Non-selective,-2.58660175178508,-0.9770948041790601
CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cc(CO)[nH]n4)cn4nccc34)cn2)C1,Non-selective,-3.022646131244844,-0.8703587224506598
CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,Non-selective,-2.9536439381458033,-2.5982108198436418
CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(CO)[nH]n4)cn4nccc34)cn2)C1,Non-selective,-3.022646131244844,-0.8703587224506598
CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(N)[nH]n4)cn4nccc34)cn2)C1,Non-selective,-3.284853205406278,-1.4078300635824283
CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(N)n(C)n4)cn4nccc34)cn2)C1,Non-selective,-2.5603835338770873,-2.3331575542113443
CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(NC(C)=O)[nH]n4)cn4nccc34)cn2)C1,Non-selective,-3.145976042068302,-1.0111612614374803
CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,Non-selective,-2.9536439381458033,-2.5982108198436418
COc1c(Br)cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1Br,Non-selective,-3.2335861700770248,-7.367702687746498
COc1c(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)csc1Cl,Non-selective,-3.4982832859869535,-6.784711681441042
COc1c(F)c(F)cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1F,Non-selective,-3.4996842889808626,-6.698078279565143
COc1cc(-c2cc(N[C@@H]3CCCN(C(=O)CO)C3)nc(-c3cnn4ccccc34)n2)ccn1,Non-selective,-3.878127412606944,-0.5062054784870498
COc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc(Cl)n1,Non-selective,-3.392697346083717,-7.164398095637373
COc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)ccc1F,Non-selective,-3.56424569464561,-6.91674558385581
COc1cc(C(F)(F)F)sc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-3.799464769230161,-6.767154858706194
COc1cc(F)cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,Non-selective,-3.062769913765344,-7.078479984885378
COc1cc(F)ccc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-2.2603480052377893,-6.51140253262761
COc1cc(N[C@@H]2CCCN(C(=O)CC#N)C2)nc(-c2cnn3ccccc23)n1,Non-selective,-2.4101191907621318,-0.8228635565653594
COc1cc(N[C@@H]2CCCN(C(=O)CO)C2)nc(-c2cnn3ccccc23)n1,Non-selective,-2.8983039485672997,-0.2803515893816605
COc1cc(OC)cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,Non-selective,-3.1674502932162167,-7.264242776365338
COc1cc2c(=O)n(C(C(=O)NCC(F)(F)F)C(C)C)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.867371713843457,-0.6936679787933788
COc1cc2c(=O)n(C3CCCCC3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.1218217775590587,-3.035985382037136
COc1cc2c(=O)n(C3CCCCCC3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.1218217775590587,-3.035985382037136
COc1cc2c(=O)n(C3CCCCCCC3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.1218217775590587,-3.035985382037136
COc1cc2c(=O)n(C3CCCNC3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-2.914195637195082,-2.8277780424619334
COc1cc2c(=O)n(C3CCN(C)CC3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.5082354074803037,-3.2397416326925765
COc1cc2c(=O)n(C3CCNCC3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.1520669513126327,-2.9546063633564956
COc1cc2c(=O)n(CC(=O)OC(C)(C)C)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.093907003174116,-1.1696626109221597
COc1cc2c(=O)n(CCCN(C)C)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-4.629190871878228,-1.6499341696189354
COc1cc2c(=O)n([C@@H](C(=O)N3CC(C#N)C3)C(C)C)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-2.302395802078901,-1.8310447329041832
COc1cc2c(=O)n([C@@H](C(=O)NCC(F)(F)F)C(C)C)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.867371713843457,-0.6936679787933788
COc1cc2c(=O)n([C@@H]3CCCN(C(=O)CC#N)C3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-3.3773314024463463,-3.9116419333301513
COc1cc2c(=O)n([C@@H]3CCNC3)c3c4cc[nH]c4ncc3c2cc1OC,Non-selective,-2.9005919306572947,-2.7499576028071853
COc1cc2ncnc(N(C)[C@@H]3CCN(c4ncnc5[nH]ccc45)C3)c2cc1OC,Non-selective,-4.7994149819746275,-3.5778134546255562
COc1ccc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1,Non-selective,-4.117352081974815,-1.454128073255411
COc1ccc(-c2cccc3nc(NC(=O)C4CC4)cn23)cc1,Non-selective,-1.531870072287687,-0.23349253969118047
COc1ccc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CC#N)C3)c2F)cn1,Non-selective,-3.2554860662960685,-1.4040420363640012
COc1ccc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CO)C3)c2F)cn1,Non-selective,-3.7436708241012377,-0.8615300691803022
COc1ccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1C#N,Non-selective,-3.8011933534066653,-7.517580046196383
COc1ccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1F,Non-selective,-3.9280716438162764,-7.1026271710207425
COc1ccc(C)cc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,Non-selective,2.6831185123020056,0.8655942665651939
COc1ccc(CN2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c(Cl)c1OC,Non-selective,-4.6046482750489615,-5.613262980469718
COc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,Non-selective,-4.97029322509996,-4.619365597642207
COc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cn1,Non-selective,-4.673402606315002,-5.35005912277925
COc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,Non-selective,-5.264300053942424,-5.092224447537164
COc1ccc(Cl)c(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)c1,Non-selective,-4.625559367834725,-2.952484850665876
COc1ccc(F)c(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,Non-selective,-2.6071795216950764,-6.598925552496661
COc1ccc(F)cc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-3.182907258718941,-6.355105178112448
COc1ccc(F)cc1S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,Non-selective,-4.919221464348504,-2.7988357320433916
COc1ccc(NC(=O)Nc2cccc(-c3cnc4ccccc4n3)c2)cc1,Non-selective,-2.6969949630272647,1.7675461046266783
COc1ccc(OC)c(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,Non-selective,-3.5992432199074798,-7.280614525520445
COc1ccc(S(=O)(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1,Non-selective,4.751065529837751,1.1167788389613589
COc1ccc2nc(Cl)c(CN3CCC(N4CC(CC#N)(n5cc(-c6ncnc7[nH]ccc67)cn5)C4)CC3)cc2c1,Non-selective,-3.967998850827635,-6.469650549124396
COc1cccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,Non-selective,-3.6851300730866545,-7.218212195349043
COc1cccc(F)c1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-4.020169049154569,-6.303606035356243
COc1cccc(F)c1CN1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-4.099977796952259,-6.494136556411248
COc1cccc(N2CCN(S(=O)(=O)c3ccc(Nc4nn([C@H]5CCCC[C@@H]5C#N)cc4C(N)=O)cc3)CC2)c1,Non-selective,6.017608412992969,2.387321524849675
COc1cccc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,Non-selective,-3.3026690489487542,-6.748777277124071
COc1cccc(S(=O)(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)c1,Non-selective,3.7842425735412353,1.5373549372790198
COc1ccccc1CS(=O)(=O)[C@H]1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,Non-selective,-6.493821866640013,-2.383436123448665
COc1ccccc1N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,Non-selective,4.688589726178637,1.4523348138911192
COc1ccccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-3.610251338702266,-6.8950888707913
COc1ccccc1NC(=O)N1CCC(N2CC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,Non-selective,-3.218805095690029,-6.4653366597449535
COc1ccsc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-3.664067556357095,-7.2617081948980955
COc1cscc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-2.9188694895265535,-7.220087911555254
COc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)c3)n3ccnc3c2)ccc1N,Non-selective,-3.028431180621887,-1.7589736151007056
COc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)ccc1N,Non-selective,-4.434418097018668,-1.081322168483497
COc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)cnc1N,Non-selective,-4.142965497091216,-1.7421558896435256
COc1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)ccc1N,Non-selective,-4.5633189632990145,-0.5977391591187871
COc1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(C(=O)CO)C2)c1C,Non-selective,-3.271628345901674,-0.3345969269484721
COc1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(c3cnc(C#N)cn3)C2)c1F,Non-selective,-3.412514246416888,-0.12525319815455155
COc1nc(-c2cnn3ccccc23)nc(O[C@@H]2CCCN(C(=O)CC#N)C2)c1F,Non-selective,-3.521443654525752,0.38307028347558103
COc1nc(CN2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)ccc1C#N,Non-selective,-4.22671073548693,-7.531928163235682
COc1nc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)ccc1C#N,Non-selective,-3.7977442744497925,-3.913986600167022
COc1ncc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)cn1,Non-selective,-4.514060456287835,-2.1100105681985455
COc1ncc(-c2cc3ncc(C(N)=O)c(N[C@@H]4CCN(c5ccc(C#N)nn5)CC4(C)C)n3n2)cn1,Non-selective,0.0747172946010704,-0.6689063004830381
COc1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1,Non-selective,-4.568718389698773,-1.6207679193908935
COc1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cn1,Non-selective,-5.168253489066847,-1.9183566699894727
COc1nccc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCN(C(=O)CC#N)C2)n1,Non-selective,-4.230435058827583,-2.9289128793786623
COc1nccc2cc(NC(=O)[C@@H]3CC3c3ccc(S(=O)(=O)Nc4ccccn4)cc3)ccc12,Non-selective,-2.854999374743197,1.7574325166354074
COc1ncccc1-c1cc2ncccc2c(-c2ccn(C3(CC#N)CN(S(C)(=O)=O)C3)n2)n1,Non-selective,-5.069076631942211,-0.8554365252961973
COc1ncccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-3.7656597381312573,-5.832484101155774
COc1ncccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,Non-selective,-4.092305649482645,-6.939754801491475
COc1ncccc1NC(=O)N1CCC(N2CC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,Non-selective,-3.700859406470413,-6.510002590445135
COc1nn(C)cc1Nc1ncc(F)c(-c2c[nH]c3c(NC(=O)[C@H](C)N4CCN(C)C[C@@H]4C)cccc23)n1,Non-selective,-7.715382604804477,1.2879741392459318
COc1nnc(C2CCN(c3ccc(Nc4nccc(-c5ccc(C(=O)NCC#N)cc5)n4)cc3)CC2)o1,Non-selective,-0.6907195379135154,-0.25819945440546616
CS(=N)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,Non-selective,-3.6723381258587,-4.5000499573924095
CS(=N)(=O)c1ccc(Nc2nn(C3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,Non-selective,6.0323371743062175,1.7391365107634102
CS(=O)(=O)C1CN(C(=O)[C@@H]2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@H](C#N)C2)C1,Non-selective,5.777000219295731,2.710457894721835
CS(=O)(=O)C1CN(Cc2c(F)cc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2F)C1,Non-selective,-2.6919890653984266,1.231781730037233
CS(=O)(=O)C1CN(Cc2c(F)cc(-c3cccn4nc(NC(=O)C5CC5)nc34)cc2F)C1,Non-selective,-3.7825967182795988,1.0441033353081288
CS(=O)(=O)C1CN(Cc2ccc(-c3cccc4nc(N)nn34)cc2)C1,Non-selective,-2.7055583836284467,0.7460435683081081
CS(=O)(=O)C1CN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,Non-selective,-2.3885037063903845,0.7469800541745408
CS(=O)(=O)C1CN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2F)C1,Non-selective,-2.9618576804006946,1.735019020537506
CS(=O)(=O)C1CN(Cc2ccc(-c3cccn4nc(N)nc34)cc2)C1,Non-selective,-3.6363609270471247,0.5469801911148966
CS(=O)(=O)C1CN(Cc2ccc(-c3cccn4nc(NC(=O)C5CC5)nc34)cc2)C1,Non-selective,-3.5752734293590147,0.5558411425177562
CS(=O)(=O)C1CN(Cc2ccc(-c3cccn4nc(NC(=O)C5CC5)nc34)cc2F)C1,Non-selective,-4.2017109245957505,1.484975385779474
CS(=O)(=O)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Non-selective,-5.1387598007988915,-4.265165218122742
CS(=O)(=O)N(CCO)c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc(N)c1C(=N)C(N)=O,Non-selective,-13.319432191384536,25.37356917542726
CS(=O)(=O)N(CCO)c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(N)=O)c12,Non-selective,-12.823233394051208,27.0580594308038
CS(=O)(=O)N(CCO)c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]nc(C(N)=O)c12,Non-selective,-10.991745827513153,23.749767129749557
CS(=O)(=O)N1CC(C#N)(Nc2ccnc(-c3c[nH]c4ncccc34)n2)C1,Non-selective,-4.281049670626837,-1.299118855129801
CS(=O)(=O)N1CC(C#N)(Nc2ccnc(-c3ncnc4[nH]ccc34)n2)C1,Non-selective,-3.8931009405743744,-2.998984443218037
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)C1,Non-selective,-3.3343342492488355,-5.007017660675207
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3cc(-c4cc[nH]n4)cc4ncccc34)cn2)C1,Non-selective,-4.712255767899136,-1.8935288965076904
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)nn2)C1,Non-selective,-4.498923406043181,-1.493324730494788
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3cc(-c4cn[nH]c4)cc4ncccc34)cn2)C1,Non-selective,-4.53406179628904,-2.384314469790209
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3ccnc4[nH]ccc34)cn2)C1,Non-selective,-3.2699089610620606,-3.98064051230963
CS(=O)(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,Non-selective,2.85064924500164,0.9200505573315878
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)C1,Non-selective,-4.9641638115008355,-0.8584946581584935
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,Non-selective,-4.730269534538038,-0.8404755154568462
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3cc(-c4cn[nH]c4)cc4ncccc34)n2)C1,Non-selective,-4.946691196725378,-1.4316084088232053
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]c5cccnc45)cc4ncccc34)n2)C1,Non-selective,-5.56570177388175,-0.9642621611851273
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]c5nccc-5c4)cc4ncccc34)n2)C1,Non-selective,-5.066213374185152,-1.589818162385915
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]c5ncccc45)cc4ncccc34)n2)C1,Non-selective,-5.267355543308165,-1.441469144487765
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]nc4N)cc4ncccc34)n2)C1,Non-selective,-5.5923780299209715,-0.49692087579750316
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cc(F)ccc4O)cc4ncccc34)n2)C1,Non-selective,-5.103690599044711,0.6674717899053396
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cc(O)cc(F)c4)cc4ncccc34)n2)C1,Non-selective,-4.804885774227681,-0.1974225999879707
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,Non-selective,-5.077426601209322,-0.8718010143225905
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(N)nc4)cc4ncccc34)n2)C1,Non-selective,-4.64249441038234,-1.533922848454436
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(N)nc4N)cc4ncccc34)n2)C1,Non-selective,-4.755696846648368,-0.874023809957273
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(O)c(F)c4)cc4ncccc34)n2)C1,Non-selective,-5.443139302608632,0.7016168698079139
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(O)cc4)cc4ncccc34)n2)C1,Non-selective,-4.889784197658585,-0.522680107873994
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(S(N)(=O)=O)nc4)cc4ncccc34)n2)C1,Non-selective,-4.845726988679547,-1.0287825635900187
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc5nccn5c4)cc4ncccc34)n2)C1,Non-selective,-4.8854793032690695,-1.9390262262378113
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccccc4CO)cc4ncccc34)n2)C1,Non-selective,-5.685659342234305,0.7286861865877907
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccccc4F)cc4ncccc34)n2)C1,Non-selective,-4.970984952871769,-0.5891424246996211
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccccc4O)cc4ncccc34)n2)C1,Non-selective,-5.2552220624337,0.7369832070412983
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cccnc4N)cc4ncccc34)n2)C1,Non-selective,-5.056945685574683,-0.48361554727500816
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccn(C5COC5)n4)cc4ncccc34)n2)C1,Non-selective,-3.8150604656942884,-1.429609720579652
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)C1,Non-selective,-4.884419854222484,-0.5030360377987303
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccnc(O)c4)cc4ncccc34)n2)C1,Non-selective,-5.078244474620172,-1.1392694118777245
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,Non-selective,-5.323597127386891,-1.4120825655130071
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc(N)c(N)c4)cc4ncccc34)n2)C1,Non-selective,-5.12215864068608,-1.0041943134197067
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc(N)nc4)cc4ncccc34)n2)C1,Non-selective,-4.556406492646278,-1.381636277443037
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc5c(c4)NCCN5)cc4ncccc34)n2)C1,Non-selective,-4.584224559038831,-1.3278453632683795
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc5nccn5c4)cc4ncccc34)n2)C1,Non-selective,-5.055896121021146,-2.121332448773183
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cncc(N)c4)cc4ncccc34)n2)C1,Non-selective,-4.537561223101734,-1.4399398109906967
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cncnc4)cc4ncccc34)n2)C1,Non-selective,-4.971934507718716,-1.8940183468776643
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnco4)cc4ncccc34)n2)C1,Non-selective,-3.7876889406752015,-1.3003270949098884
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(C(CO)CCl)c4)cc4ncccc34)n2)C1,Non-selective,-5.167977314485804,-1.4666480161082747
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(C(F)(F)F)c4)cc4ncccc34)n2)C1,Non-selective,-4.561526227462699,-1.612279365664456
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(CC5(O)COC5)c4)cc4ncccc34)n2)C1,Non-selective,-4.3864285471234465,-1.7324650660581038
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(CC5COC5)c4)cc4ncccc34)n2)C1,Non-selective,-4.504342021690202,-2.0365662122113424
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(CCO)c4)cc4ncccc34)n2)C1,Non-selective,-5.391349121033727,-1.5189395315607852
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn5ccccc45)cc4ncccc34)n2)C1,Non-selective,-5.257652384896898,-1.0618485037217253
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn5cccnc45)cc4ncccc34)n2)C1,Non-selective,-4.979490828199235,-0.9050363828978167
CS(=O)(=O)N1CC(CC#N)(n2cnc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,Non-selective,-4.298424892369539,-1.0408662432805456
