,smiles,JAK1_IC50_nM,JAK2_IC50_nM,JAK1_pIC50,JAK2_pIC50,delta_pIC50,scaffold
3580,FC1(F)Oc2ccc(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)cc2O1,6.7,65.0,8.173925197299173,7.187086643357144,-0.9868385539420288,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNc5ccc6c(c5)OCO6)CC4)c23)[nH]1
3581,FC1(F)Oc2cccc(CN3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)c2O1,39.0,87.0,7.4089353929735005,7.060480747381382,-0.3484546455921187,c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c2c(c1)OCO2
3582,FC1CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.9,60.0,8.161150909262744,7.221848749616356,-0.9393021596463882,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCC5)CC4)c23)[nH]1
3583,FCCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,2.8,55.0,8.55284196865778,7.259637310505756,-1.2932046581520247,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3584,FC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,1.9,14.0,8.721246399047171,7.853871964321762,-0.8673744347254093,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3585,F[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,9.9,83.0,8.00436480540245,7.080921907623926,-0.9234428977785232,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCCC5)CC4)c23)[nH]1
3586,F[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,4.1,41.0,8.387216143280265,7.3872161432802645,-1.0,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCCC5)CC4)c23)[nH]1
3587,Fc1cc(C(F)(F)F)cc(F)c1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,2.0,12.0,8.698970004336019,7.920818753952375,-0.7781512503836439,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3588,Fc1cc(C(F)(F)F)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,2.0,20.0,8.698970004336019,7.698970004336019,-1.0,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3589,Fc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1C(F)(F)F,3.1,30.0,8.508638306165727,7.522878745280337,-0.9857595608853895,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3590,Fc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1Cl,1.6,11.0,8.795880017344075,7.958607314841775,-0.8372727025023003,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3591,Fc1cc(Cl)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,0.7,4.4,9.154901959985743,8.356547323513812,-0.798354636471931,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3592,Fc1cc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc(F)c1F,31.0,180.0,7.508638306165727,6.7447274948966935,-0.7639108112690334,c1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3593,Fc1ccc(C2(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1,5.1,34.0,8.292429823902063,7.468521082957745,-0.8239087409443187,c1ccc(C2(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1
3594,Fc1ccc(C2(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)CCC2)cc1,3.4,34.0,8.468521082957745,7.468521082957745,-1.0,c1ccc(C2(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)CCC2)cc1
3595,Fc1ccc(C2(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,1.3,7.1,8.886056647693163,8.148741651280925,-0.7373149964122376,c1ccc(C2(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1
3596,Fc1ccc(CCNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1.9,27.0,8.721246399047171,7.568636235841013,-1.152610163206158,c1ccc(CCNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3597,Fc1ccc(CCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,3.9,66.0,8.4089353929735,7.180456064458132,-1.2284793285153688,c1ccc(CCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3598,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(Cl)c1,4.4,20.0,8.356547323513812,7.698970004336019,-0.6575773191777934,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3599,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,5.8,30.0,8.236572006437063,7.522878745280337,-0.7136932611567257,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3600,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,2.7,14.0,8.568636235841012,7.853871964321762,-0.7147642715192504,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3601,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,8.6,24.0,8.065501548756432,7.619788758288394,-0.445712790468038,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3602,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,5.3,23.0,8.275724130399212,7.638272163982407,-0.6374519664168048,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3603,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cn1,3.7,15.0,8.431798275933005,7.823908740944319,-0.6078895349886864,c1cncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1
3604,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)nc1,32.0,200.0,7.494850021680094,6.698970004336019,-0.795880017344075,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)nc1
3605,Fc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,2.6,46.0,8.585026652029182,7.337242168318426,-1.2477844837107561,c1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3606,Fc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,4.9,79.0,8.309803919971486,7.102372908709558,-1.207431011261928,c1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3607,Fc1ccc(CN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,30.0,550.0,7.522878745280337,6.259637310505756,-1.2632414347745815,c1ccc(CN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3608,Fc1ccc(CN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,7.0,42.0,8.154901959985743,7.376750709602099,-0.7781512503836439,c1ccc(CN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3609,Fc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,5.4,32.0,8.267606240177031,7.494850021680094,-0.7727562184969372,c1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3610,Fc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)c(C(F)(F)F)c1,39.0,360.0,7.4089353929735005,6.443697499232712,-0.9652378937407882,c1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3611,Fc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,9.3,45.0,8.031517051446064,7.346787486224656,-0.6847295652214083,c1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3612,Fc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,31.0,200.0,7.508638306165727,6.698970004336019,-0.8096683018297082,c1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3613,Fc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,17.0,56.0,7.769551078621726,7.251811972993799,-0.5177391056279266,c1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3614,Fc1ccc(N[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,69.0,220.0,7.161150909262744,6.657577319177793,-0.503573590084951,c1ccc(N[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3615,Fc1ccc(N[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.6,57.0,8.18045606445813,7.2441251443275085,-0.9363309201306222,c1ccc(N[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3616,Fc1ccc([C@@H]2C[C@H]2CN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,7.9,140.0,8.102372908709558,6.853871964321762,-1.2485009443877964,c1ccc([C@@H]2C[C@H]2CN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3617,Fc1ccc2c(c1)CCN2C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,28.0,94.0,7.552841968657781,7.026872146400302,-0.5259698222574789,c1ccc2c(c1)CCN2C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
3618,Fc1cccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,6.1,30.0,8.214670164989233,7.522878745280337,-0.6917914197088955,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3619,Fc1ccccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,8.0,14.0,8.096910013008056,7.853871964321762,-0.24303804868629442,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
3620,Fc1cnccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,3.4,11.0,8.468521082957745,7.958607314841775,-0.50991376811597,c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1
3621,IC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,0.99,4.3,9.00436480540245,8.366531544420413,-0.6378332609820365,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3622,Ic1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,2.4,4.9,8.619788758288394,8.309803919971486,-0.3099848383169075,c1coc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1
3623,N#C/C(=C\N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(Cl)cc1,56.0,370.0,7.251811972993799,6.431798275933005,-0.8200136970607943,C(=CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1
3624,N#C/C(=C\N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1,35.0,130.0,7.455931955649724,6.886056647693163,-0.5698753079565613,C(=CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1
3625,N#C/C=C/[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,5.3,31.0,8.275724130399212,7.508638306165727,-0.7670858242334848,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3626,N#CC(C#N)=C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,4.8,13.0,8.318758762624412,7.886056647693163,-0.4327021149312493,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3627,N#CC(C#N)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,2.6,8.8,8.585026652029182,8.05551732784983,-0.5295093241793509,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3628,N#CC(NC(=O)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1,12.0,89.0,7.920818753952375,7.050609993355087,-0.8702087605972881,O=C(NCc1ccccc1)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1
3629,N#CC1(CN2[C@@H]3CC[C@H]2CN(c2ccnc(Nc4cn[nH]c4)n2)C3)CC1,153.0,453.0,6.815308569182402,6.343901797987168,-0.4714067711952339,c1cc(N2C[C@H]3CC[C@@H](C2)N3CC2CC2)nc(Nc2cn[nH]c2)n1
3630,N#CC1(Nc2ccnc(-c3c[nH]c4ncccc34)n2)CCC1,50.0,50.0,7.301029995663981,7.301029995663981,0.0,c1cnc2[nH]cc(-c3nccc(NC4CCC4)n3)c2c1
3631,N#CC1(Nc2ccnc(-c3c[nH]c4ncccc34)n2)CCCC1,50.0,50.0,7.301029995663981,7.301029995663981,0.0,c1cnc2[nH]cc(-c3nccc(NC4CCCC4)n3)c2c1
3632,N#CC1(Nc2ccnc(-c3ccnc4[nH]ccc34)n2)CCC1,50.0,50.0,7.301029995663981,7.301029995663981,0.0,c1cc(NC2CCC2)nc(-c2ccnc3[nH]ccc23)n1
3633,N#CC1(Nc2ccnc(-c3ccnc4[nH]ccc34)n2)CCCC1,50.0,50.0,7.301029995663981,7.301029995663981,0.0,c1cc(NC2CCCC2)nc(-c2ccnc3[nH]ccc23)n1
3634,N#CC1(Nc2ccnc(-c3ncnc4[nH]ccc34)n2)CCC1,50.0,50.0,7.301029995663981,7.301029995663981,0.0,c1cc(NC2CCC2)nc(-c2ncnc3[nH]ccc23)n1
3635,N#CC1(Nc2ccnc(-c3ncnc4[nH]ccc34)n2)CCCC1,50.0,50.0,7.301029995663981,7.301029995663981,0.0,c1cc(NC2CCCC2)nc(-c2ncnc3[nH]ccc23)n1
3636,N#CC1(Nc2ccnc(-c3ncnc4[nH]ccc34)n2)CCS(=O)(=O)CC1,50.0,50.0,7.301029995663981,7.301029995663981,0.0,O=S1(=O)CCC(Nc2ccnc(-c3ncnc4[nH]ccc34)n2)CC1
3637,N#CC1(c2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)cc2)CC1,5000.0,5000.0,5.301029995663981,5.301029995663981,0.0,O=C(Nc1cn2c(-c3ccc(C4CC4)cc3)cccc2n1)C1CC1
3638,N#CC1(c2ccccc2)CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,71.0,380.0,7.1487416512809245,6.42021640338319,-0.7285252478977347,c1ccc(C2CCN(C[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)CC2)cc1
3639,N#CC1CC12CCC(c1nnn3cnc4[nH]ccc4c13)CC2,3.4,9.0,8.468521082957745,8.045757490560675,-0.42276359239706984,c1cc2c(ncn3nnc(C4CCC5(CC4)CC5)c23)[nH]1
3640,N#CC1CCC(n2c(CO)nc3ccc4[nH]ccc4c32)CC1,0.2,0.2,9.698970004336019,9.698970004336019,0.0,c1cc2c(ccc3ncn(C4CCCCC4)c32)[nH]1
3641,N#CC1CCC2(CC1n1cc(C(N)=O)c(Nc3ccccc3)n1)OCCO2,9.0,47.0,8.045757490560675,7.327902142064283,-0.7178553484963919,c1ccc(Nc2ccn(C3CCCC4(C3)OCCO4)n2)cc1
3642,N#CC1CCCCC1n1nc(Nc2ccc(C(O)C(F)F)cc2)c2c(=O)[nH]ccc21,140.0,610.0,6.853871964321762,6.214670164989233,-0.639201799332529,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1
3643,N#CC1CCN(C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,17.0,190.0,7.769551078621726,6.721246399047171,-1.0483046795745548,c1cc2c(ncn3nnc(C4CCC(N5CCCCC5)CC4)c23)[nH]1
3644,N#CC1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,25.0,200.0,7.6020599913279625,6.698970004336019,-0.9030899869919438,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCCCC5)CC4)c23)[nH]1
3645,N#CC1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)cc2)CC1,750.0,5000.0,6.1249387366083,5.301029995663981,-0.8239087409443187,O=C(Nc1cn2c(-c3ccc(CN4CCCCC4)cc3)cccc2n1)C1CC1
3646,N#CC1CN(C(=O)[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,44.0,290.0,7.356547323513812,6.5376020021010435,-0.8189453214127687,O=C([C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)N1CCC1
3647,N#CC1CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.7,50.0,8.113509274827518,7.301029995663981,-0.8124792791635365,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCC5)CC4)c23)[nH]1
3648,N#CC=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,2.3,14.0,8.638272163982407,7.853871964321762,-0.7844001996606451,C=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1
3649,N#CCC(=O)N(CC#N)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,5.2,13.0,8.2839966563652,7.886056647693163,-0.3979400086720375,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3650,N#CCC(=O)N(CC(F)(F)F)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,3.4,7.3,8.468521082957745,8.136677139879543,-0.3318439430782014,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
3651,N#CCC(=O)N(CC(F)(F)F)C[C@H]1CC[C@H](n2c(=O)[nH]c(=O)c3cnc4[nH]ccc4c32)CC1,4.9,60.0,8.309803919971486,7.221848749616356,-1.08795517035513,O=c1[nH]c(=O)n(C2CCCCC2)c2c1cnc1[nH]ccc12
3652,N#CCC(=O)N(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)C1CC1,19.0,32.0,7.721246399047171,7.494850021680094,-0.2263963773670774,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5CC5)CC4)c23)[nH]1
3653,N#CCC(=O)N1CC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)C1,1.5,87.1,8.823908740944319,7.059981844992337,-1.7639268959519816,c1cc2c(ncc3nc(C4CNC4)n(C4CCCCC4)c32)[nH]1
3654,N#CCC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,5.0,77.0,8.301029995663981,7.113509274827518,-1.1875207208364635,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
3655,N#CCC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,0.2,9.0,9.698970004336019,8.045757490560675,-1.653212513775344,c1cc(Nc2ccn(C3CCNCC3)n2)ccn1
3656,N#CCC(=O)N1CCCC(Nc2c(-c3ccsn3)cnc3[nH]ccc23)C1,10.0,10.0,8.0,8.0,0.0,c1cc2c(NC3CCCNC3)c(-c3ccsn3)cnc2[nH]1
3657,N#CCC(=O)N1CCCC(c2ncn3cnc4[nH]ccc4c23)C1,13.0,26.0,7.886056647693163,7.585026652029182,-0.30102999566398125,c1cc2c(ncn3cnc(C4CCCNC4)c23)[nH]1
3658,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3cccc(CO)n3)cnc3[nH]ccc23)C1,10.0,10.0,8.0,8.0,0.0,c1ccc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)nc1
3659,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3cccc(N)n3)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1ccc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)nc1
3660,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ccccn3)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1ccc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)nc1
3661,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ccn(C(F)F)n3)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1cc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)n[nH]1
3662,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ccn(CCO)n3)cnc3[nH]ccc23)C1,10.0,10.0,8.0,8.0,0.0,c1cc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)n[nH]1
3663,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ccn[nH]3)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1cc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)[nH]n1
3664,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ccnc(N)n3)cnc3[nH]ccc23)C1,10.0,10.0,8.0,8.0,0.0,c1cc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)ncn1
3665,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ccncn3)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1cc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)ncn1
3666,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3cncs3)cnc3[nH]ccc23)C1,55.0,550.0,7.259637310505756,6.259637310505756,-1.0,c1cc2c(N[C@@H]3CCCNC3)c(-c3cncs3)cnc2[nH]1
3667,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3cscn3)cnc3[nH]ccc23)C1,55.0,55.0,7.259637310505756,7.259637310505756,0.0,c1cc2c(N[C@@H]3CCCNC3)c(-c3cscn3)cnc2[nH]1
3668,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3nc(C(N)=O)co3)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1coc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)n1
3669,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ncccn3)cnc3[nH]ccc23)C1,55.0,550.0,7.259637310505756,6.259637310505756,-1.0,c1cnc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)nc1
3670,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ncco3)cnc3[nH]ccc23)C1,10.0,10.0,8.0,8.0,0.0,c1coc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)n1
3671,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3nccs3)cnc3[nH]ccc23)C1,10.0,10.0,8.0,8.0,0.0,c1csc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)n1
3672,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3ncon3)cnc3[nH]ccc23)C1,55.0,55.0,7.259637310505756,7.259637310505756,0.0,c1cc2c(N[C@@H]3CCCNC3)c(-c3ncon3)cnc2[nH]1
3673,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3nnc[nH]3)cnc3[nH]ccc23)C1,55.0,55.0,7.259637310505756,7.259637310505756,0.0,c1nnc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCNC2)[nH]1
3674,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3nnco3)cnc3[nH]ccc23)C1,55.0,55.0,7.259637310505756,7.259637310505756,0.0,c1cc2c(N[C@@H]3CCCNC3)c(-c3nnco3)cnc2[nH]1
3675,N#CCC(=O)N1CCC[C@@H](Nc2c(-c3nncs3)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1cc2c(N[C@@H]3CCCNC3)c(-c3nncs3)cnc2[nH]1
3676,N#CCC(=O)N1CCC[C@@H](Nc2c(C#N)cnc3[nH]ccc23)C1,10.0,55.0,8.0,7.259637310505756,-0.7403626894942441,c1cc(N[C@@H]2CCCNC2)c2cc[nH]c2n1
3677,N#CCC(=O)N1CCC[C@@H](Nc2cc(-c3cncc(O)c3)nc(-c3cnn4ccccc34)n2)C1,1.0,1.0,9.0,9.0,0.0,c1cncc(-c2cc(N[C@@H]3CCCNC3)nc(-c3cnn4ccccc34)n2)c1
3678,N#CCC(=O)N1CCC[C@@H](Nc2cc(OCCO)nc(-c3cnn4ccccc34)n2)C1,1.0,1.0,9.0,9.0,0.0,c1ccn2ncc(-c3nccc(N[C@@H]4CCCNC4)n3)c2c1
3679,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3ccc(CO)cc3)c2F)C1,2.0,0.6,8.698970004336019,9.221848749616356,0.5228787452803374,c1ccc(-c2cc(N[C@@H]3CCCNC3)nc(-c3cnn4ccccc34)n2)cc1
3680,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3ccc(CO)nc3)c2F)C1,1.0,1.0,9.0,9.0,0.0,c1cncc(-c2cc(N[C@@H]3CCCNC3)nc(-c3cnn4ccccc34)n2)c1
3681,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3ccc(N)nc3)c2F)C1,1.0,0.6,9.0,9.221848749616356,0.22184874961635614,c1cncc(-c2cc(N[C@@H]3CCCNC3)nc(-c3cnn4ccccc34)n2)c1
3682,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3ccnc(CO)c3)c2F)C1,2.0,0.5,8.698970004336019,9.301029995663981,0.6020599913279625,c1ccn2ncc(-c3nc(N[C@@H]4CCCNC4)cc(-c4ccncc4)n3)c2c1
3683,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3cncc(CO)c3)c2F)C1,5.0,1.0,8.301029995663981,9.0,0.6989700043360187,c1cncc(-c2cc(N[C@@H]3CCCNC3)nc(-c3cnn4ccccc34)n2)c1
3684,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(N3CCC(C(=O)O)CC3)c2F)C1,1.0,0.4,9.0,9.397940008672037,0.3979400086720375,c1ccn2ncc(-c3nc(N[C@@H]4CCCNC4)cc(N4CCCCC4)n3)c2c1
3685,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(OCCO)c2F)C1,1.0,0.5,9.0,9.301029995663981,0.30102999566398125,c1ccn2ncc(-c3nccc(N[C@@H]4CCCNC4)n3)c2c1
3686,N#CCC(=O)N1CCC[C@@H](Oc2nc(-c3cnn4ccccc34)nc(-c3ccnc(CO)c3)c2F)C1,13.0,2.0,7.886056647693163,8.698970004336019,0.8129133566428557,c1ccn2ncc(-c3nc(O[C@@H]4CCCNC4)cc(-c4ccncc4)n3)c2c1
