smiles,fold_selectivity,dataset,TSNE1,TSNE2
COc1cc2c(=O)n([C@@H]3CCCN(C(=O)CC#N)C3)c3c4cc[nH]c4ncc3c2cc1OC,3.058823529411765,Non-selective,-37.59964,-28.036009
COc1cc2c(=O)n([C@@H]3CCNC3)c3c4cc[nH]c4ncc3c2cc1OC,3.5754716981132075,Non-selective,-30.144623,-19.157555
COc1cc2ncnc(N(C)[C@@H]3CCN(c4ncnc5[nH]ccc45)C3)c2cc1OC,1.0,Non-selective,-55.777042,-34.863678
COc1ccc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1,3.0099778270509976,Non-selective,-3.0153663,87.19291
COc1ccc(-c2cccc3nc(NC(=O)C4CC4)cn23)cc1,1.6666666666666667,Non-selective,-13.42474,19.19346
COc1ccc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CO)C3)c2F)cn1,3.5,Non-selective,0.77826715,30.618229
COc1ccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1C#N,1.7320433824018149,Non-selective,-43.395023,48.453896
COc1ccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1F,2.738609573940012,Non-selective,-44.490345,49.502075
COc1ccc(CN2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c(Cl)c1OC,1.0,Non-selective,-45.068222,32.84127
COc1ccc(F)c(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,1.7320554904608998,Non-selective,-44.62291,49.6475
COc1ccc(F)cc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1.0,Non-selective,-44.735233,49.959175
COc1ccc(NC(=O)Nc2cccc(-c3cnc4ccccc4n3)c2)cc1,1.0,Non-selective,-21.922094,6.8953266
COc1ccc(OC)c(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,2.738609573940012,Non-selective,-31.735594,45.519585
COc1ccc(S(=O)(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1,3.75,Non-selective,15.9807625,51.27607
COc1ccc2nc(Cl)c(CN3CCC(N4CC(CC#N)(n5cc(-c6ncnc7[nH]ccc67)cn5)C4)CC3)cc2c1,2.738609573940012,Non-selective,-45.131653,32.877228
COc1cccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,1.25,Non-selective,-43.4,48.4237
COc1cccc(F)c1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1.0,Non-selective,-44.535057,49.942944
COc1cccc(F)c1CN1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1.0,Non-selective,-44.0832,32.89672
COc1cccc(N2CCN(S(=O)(=O)c3ccc(Nc4nn([C@H]5CCCC[C@@H]5C#N)cc4C(N)=O)cc3)CC2)c1,2.6666666666666665,Non-selective,49.69496,16.47134
COc1cccc(NC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,2.738609573940012,Non-selective,-31.706888,45.477505
COc1cccc(S(=O)(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)c1,4.285714285714286,Non-selective,15.937518,51.261375
COc1ccccc1CS(=O)(=O)[C@H]1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,3.932584269662921,Non-selective,-11.659017,-29.908943
COc1ccccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2.738609573940012,Non-selective,-31.86949,45.622643
COc1ccccc1NC(=O)N1CCC(N2CC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,1.0,Non-selective,-54.029613,42.65393
COc1ccsc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1.0,Non-selective,-42.736122,47.86226
COc1cscc1C(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2.0,Non-selective,-42.90348,48.05032
COc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)c3)n3ccnc3c2)ccc1N,1.808022922636103,Non-selective,-15.783206,82.20563
COc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)ccc1N,2.2502754673965977,Non-selective,3.548193,47.79521
COc1nc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)cnc1N,1.1855873642645607,Non-selective,3.5287418,47.78913
COc1nc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)ccc1N,1.5869565217391304,Non-selective,10.280983,80.65894
COc1nc(CN2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)ccc1C#N,1.0,Non-selective,-45.055416,32.881737
COc1nc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)ccc1C#N,1.0,Non-selective,-54.94344,-34.449013
COc1ncc(-c2cc(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)c3cccnc3c2)cn1,1.0,Non-selective,-8.1502,50.53957
COc1ncc(-c2cc3ncc(C(N)=O)c(N[C@@H]4CCN(c5ccc(C#N)nn5)CC4(C)C)n3n2)cn1,3.1381733021077287,Non-selective,36.859886,15.050656
COc1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)cn1,1.0,Non-selective,-2.996692,87.12297
COc1ncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cn1,1.0,Non-selective,-1.8418815,62.143726
COc1ncccc1-c1cc2ncccc2c(-c2ccn(C3(CC#N)CN(S(C)(=O)=O)C3)n2)n1,1.0,Non-selective,-2.0512643,61.862972
COc1ncccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1,1.0,Non-selective,-24.454569,56.220116
COc1ncccc1NC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,2.738609573940012,Non-selective,-31.98793,45.591526
COc1ncccc1NC(=O)N1CCC(N2CC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,2.738609573940012,Non-selective,-54.04311,42.617893
COc1nnc(C2CCN(c3ccc(Nc4nccc(-c5ccc(C(=O)NCC#N)cc5)n4)cc3)CC2)o1,1.1764705882352942,Non-selective,16.865702,3.4007409
CS(=N)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1.0,Non-selective,-33.676826,29.937368
CS(=N)(=O)c1ccc(Nc2nn(C3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,3.1655539647045576,Non-selective,14.08134,-64.77411
CS(=O)(=O)C1CN(Cc2c(F)cc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2F)C1,1.4285714285714286,Non-selective,-12.674506,15.722458
CS(=O)(=O)C1CN(Cc2c(F)cc(-c3cccn4nc(NC(=O)C5CC5)nc34)cc2F)C1,1.0,Non-selective,-12.620856,15.278483
CS(=O)(=O)C1CN(Cc2ccc(-c3cccc4nc(N)nn34)cc2)C1,1.4285714285714286,Non-selective,-11.1535,14.820642
CS(=O)(=O)C1CN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,3.849852883053006,Non-selective,-11.428921,16.146666
CS(=O)(=O)C1CN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2F)C1,1.4285714285714286,Non-selective,-12.666431,15.814899
CS(=O)(=O)C1CN(Cc2ccc(-c3cccn4nc(N)nc34)cc2)C1,1.4285714285714286,Non-selective,-11.405665,14.151509
CS(=O)(=O)C1CN(Cc2ccc(-c3cccn4nc(NC(=O)C5CC5)nc34)cc2)C1,1.4285714285714286,Non-selective,-11.710815,15.292163
CS(=O)(=O)C1CN(Cc2ccc(-c3cccn4nc(NC(=O)C5CC5)nc34)cc2F)C1,1.4285714285714286,Non-selective,-12.600031,15.337456
CS(=O)(=O)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,4.153846153846154,Non-selective,-23.213745,-50.48641
CS(=O)(=O)N(CCO)c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)nc2[nH]nc(C(N)=O)c12,3.933333333333333,Non-selective,17.459303,-17.787346
CS(=O)(=O)N1CC(C#N)(Nc2ccnc(-c3c[nH]c4ncccc34)n2)C1,1.0,Non-selective,-29.53823,20.720861
CS(=O)(=O)N1CC(C#N)(Nc2ccnc(-c3ncnc4[nH]ccc34)n2)C1,1.0,Non-selective,-31.451939,21.595217
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3c(C#N)cnc4[nH]ccc34)cn2)C1,2.4705882352941173,Non-selective,-25.284885,28.358198
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3cc(-c4cc[nH]n4)cc4ncccc34)cn2)C1,2.369047619047619,Non-selective,-8.537974,54.272354
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)nn2)C1,2.9918573090345095,Non-selective,-7.9512553,53.432907
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3cc(-c4cn[nH]c4)cc4ncccc34)cn2)C1,2.9085714285714284,Non-selective,-8.558235,54.245785
CS(=O)(=O)N1CC(CC#N)(n2cc(-c3ccnc4[nH]ccc34)cn2)C1,1.6829268292682926,Non-selective,-24.588646,27.008486
CS(=O)(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,4.632911392405063,Non-selective,17.28022,54.71728
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)C1,2.8391783567134268,Non-selective,-7.275439,54.032455
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,1.8577001671930151,Non-selective,-7.433987,53.959538
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3cc(-c4cn[nH]c4)cc4ncccc34)n2)C1,2.732107157137145,Non-selective,-7.4193025,54.03635
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]c5cccnc45)cc4ncccc34)n2)C1,1.795654516071108,Non-selective,-3.5879107,61.945988
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]c5nccc-5c4)cc4ncccc34)n2)C1,1.9672897196261683,Non-selective,-3.156367,62.980057
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]c5ncccc45)cc4ncccc34)n2)C1,1.0344827586206897,Non-selective,-3.7374685,61.750244
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4c[nH]nc4N)cc4ncccc34)n2)C1,2.630434782608696,Non-selective,-3.052917,61.8836
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cc(F)ccc4O)cc4ncccc34)n2)C1,1.0,Non-selective,-7.076889,63.631004
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cc(O)cc(F)c4)cc4ncccc34)n2)C1,1.0,Non-selective,-6.9320846,63.67799
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,1.6793893129770991,Non-selective,-3.083084,63.01432
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(N)nc4)cc4ncccc34)n2)C1,1.93348623853211,Non-selective,-3.339914,64.7566
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(N)nc4N)cc4ncccc34)n2)C1,2.4878048780487805,Non-selective,-4.3859663,63.415474
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(O)c(F)c4)cc4ncccc34)n2)C1,1.6414141414141414,Non-selective,-6.8254175,63.706154
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(O)cc4)cc4ncccc34)n2)C1,1.1560975609756097,Non-selective,-4.854249,64.32826
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(S(N)(=O)=O)nc4)cc4ncccc34)n2)C1,4.484988452655889,Non-selective,-3.18027,64.64954
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc5nccn5c4)cc4ncccc34)n2)C1,1.4432234432234432,Non-selective,-3.273882,65.7078
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccccc4CO)cc4ncccc34)n2)C1,1.0,Non-selective,-5.601438,63.60086
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccccc4F)cc4ncccc34)n2)C1,1.0,Non-selective,-6.499233,63.401363
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)C1,2.1939655172413794,Non-selective,-3.5030127,62.648582
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,1.5292792792792793,Non-selective,-2.2066486,62.425087
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc(N)c(N)c4)cc4ncccc34)n2)C1,2.451645064805583,Non-selective,-3.2739687,64.69928
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc(N)nc4)cc4ncccc34)n2)C1,1.1144544745347154,Non-selective,-3.3343916,64.64811
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc5c(c4)NCCN5)cc4ncccc34)n2)C1,3.593984962406015,Non-selective,-2.4930387,63.804943
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnc5nccn5c4)cc4ncccc34)n2)C1,1.0593220338983051,Non-selective,-2.9043202,65.72215
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cncc(N)c4)cc4ncccc34)n2)C1,3.3176400476758046,Non-selective,-2.9205267,64.7478
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cncnc4)cc4ncccc34)n2)C1,1.0,Non-selective,-2.9435084,64.7287
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnco4)cc4ncccc34)n2)C1,1.8412520961430967,Non-selective,-2.126492,64.57989
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(C(CO)CCl)c4)cc4ncccc34)n2)C1,3.6825396825396823,Non-selective,-2.4942322,66.888016
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn(C(F)(F)F)c4)cc4ncccc34)n2)C1,2.1752701080432173,Non-selective,-3.2891743,67.04015
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn5ccccc45)cc4ncccc34)n2)C1,1.0978260869565217,Non-selective,-5.272666,62.45662
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cnn5cccnc45)cc4ncccc34)n2)C1,1.3386460230722526,Non-selective,-5.056797,62.69903
CS(=O)(=O)N1CC(CC#N)(n2cnc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,1.397233477714126,Non-selective,-7.78071,53.402405
CS(=O)(=O)N1CC(CC#N)(n2cnc(-c3cc(-c4ccn[nH]4)cc4ncccc34)n2)C1,1.0558330884513665,Non-selective,-7.77479,53.451584
CS(=O)(=O)N1CC(CC#N)(n2cnc(-c3cc(-c4cn[nH]c4)cc4ncccc34)n2)C1,2.614294710327456,Non-selective,-7.7931447,53.531097
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4c[nH]c(=O)[nH]c4=O)cc4ncccc34)n2)C1,1.6212710765239948,Non-selective,-8.284199,51.080387
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4c[nH]c5nccc-5c4)cc4ncccc34)n2)C1,1.8086453246518357,Non-selective,-8.460394,50.975277
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cc(O)cc(F)c4)cc4ncccc34)n2)C1,1.549186676994578,Non-selective,-9.868217,49.605606
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cc[nH]n4)cc4ncccc34)n2)C1,2.485355648535565,Non-selective,-7.8959756,50.941387
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc(=O)[nH]c4)cc4ncccc34)n2)C1,2.6547861507128308,Non-selective,-8.482563,50.934612
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc(F)c(CO)c4)cc4ncccc34)n2)C1,4.902489626556017,Non-selective,-9.949213,49.482582
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc(F)cc4O)cc4ncccc34)n2)C1,1.0,Non-selective,-10.031402,49.48265
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc(N)nc4)cc4ncccc34)n2)C1,3.550359712230216,Non-selective,-9.191972,50.47782
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc(O)c(F)c4)cc4ncccc34)n2)C1,1.0560271646859083,Non-selective,-9.951059,49.517887
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc(O)cc4)cc4ncccc34)n2)C1,1.9835796387520526,Non-selective,-9.046571,50.124405
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccc5c(c4)C(=O)NC5)cc4ncccc34)n2)C1,3.727171077152441,Non-selective,-8.678167,50.821526
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cccc(C(N)=O)c4)cc4ncccc34)n2)C1,3.458745874587459,Non-selective,-8.79386,49.356255
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cccc(CO)c4)cc4ncccc34)n2)C1,3.5723214285714286,Non-selective,-8.909721,49.910694
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cccc(CO)c4F)cc4ncccc34)n2)C1,1.7815784785319793,Non-selective,-9.830052,49.525387
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cccc(O)c4)cc4ncccc34)n2)C1,2.867482161060143,Non-selective,-8.993552,49.971348
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4ccccc4O)cc4ncccc34)n2)C1,1.0,Non-selective,-9.079025,49.975597
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cn[nH]c4)cc4ncccc34)n2)C1,2.9410256410256412,Non-selective,-8.100442,50.846493
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cnc(N)nc4)cc4ncccc34)n2)C1,1.0,Non-selective,-9.109236,50.506565
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3cc(-c4cncnc4)cc4ncccc34)n2)C1,1.0,Non-selective,-8.948269,50.622547
CS(=O)(=O)N1CC(CC#N)(n2ncc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,1.988888888888889,Non-selective,-7.1245027,53.91562
CS(=O)(=O)N1CC(CC(=O)NCC(F)(F)F)(n2cc(-c3ccnc4[nH]ccc34)cn2)C1,1.75,Non-selective,-26.359507,23.472322
CS(=O)(=O)N1CC(CC(=O)NCC(F)(F)F)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1.0,Non-selective,-30.78841,27.88504
CS(=O)(=O)N1CC(CC(N)=O)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1.0,Non-selective,-31.406464,28.358501
CS(=O)(=O)N1CC(Nc2ccnc(-c3c[nH]c4ncccc34)n2)(C(=O)NCC(F)(F)F)C1,1.0,Non-selective,-27.265566,20.876823
CS(=O)(=O)N1CC(Nc2nc(-c3c[nH]c4ncccc34)ncc2F)(C(=O)NCC(F)(F)F)C1,1.0,Non-selective,-26.886127,20.879782
CS(=O)(=O)N1CCC(CC#N)(n2cc(-c3c[nH]c4ncccc34)cn2)CC1,1.75,Non-selective,-24.423307,25.832947
CS(=O)(=O)N1CCC(CC(=O)NCC(F)(F)F)(n2cc(-c3c[nH]c4ncccc34)cn2)CC1,1.0,Non-selective,-26.452116,22.736023
CS(=O)(=O)N1CCC(CC(=O)NCC(F)(F)F)(n2cc(-c3ccnc4[nH]ccc34)cn2)CC1,1.4285714285714286,Non-selective,-26.359653,23.29572
CS(=O)(=O)N1CCC(CC(=O)NCC(F)(F)F)(n2cc(-c3ncnc4[nH]ccc34)cn2)CC1,1.4285714285714286,Non-selective,-30.64422,27.76092
CS(=O)(=O)N1CCC(N2CC(CC#N)(n3cc(-c4c(C#N)cnc5[nH]ccc45)cn3)C2)CC1,2.738609573940012,Non-selective,-23.992245,29.034653
CS(=O)(=O)N1CCC(N2CC(CC#N)(n3cc(-c4c(F)cnc5[nH]ccc45)cn3)C2)CC1,1.0,Non-selective,-23.909906,29.194187
CS(=O)(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1,2.738609573940012,Non-selective,-23.674078,27.859306
CS(=O)(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,1.38564,Non-selective,-36.714687,31.13371
CS(=O)(=O)N1CCC(N2CC(CC#N)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,2.738609573940012,Non-selective,-36.751377,29.649166
CS(=O)(=O)N1CCC(Nc2ccnc(-c3c[nH]c4ncccc34)n2)(C(=O)NCC(F)(F)F)CC1,1.0,Non-selective,-27.221292,20.834108
CS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,2.09375,Non-selective,-11.257485,2.333067
CS(=O)(=O)NC[C@H]1CC[C@H](N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1,2.7222222222222223,Non-selective,-35.36481,-13.464981
CS(=O)(=O)Nc1ccc(-c2cc(-c3cnn(C4(CC#N)CC(C#N)C4)n3)c3cccnc3c2)nc1,2.544519264281346,Non-selective,5.5336595,47.341347
CS(=O)(=O)Nc1ccc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CC(C#N)C4)n3)n2)cc1,1.221282131440154,Non-selective,12.869878,77.70065
CS(=O)(=O)Nc1ccc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cn1,1.2416666666666667,Non-selective,-2.8631124,64.86904
CS(=O)(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,2.7027027027027026,Non-selective,-21.541027,5.951769
CS(=O)(=O)Nc1cncc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)c1,1.4949917775452235,Non-selective,-2.2582886,64.881676
CS(=O)(=O)OCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,1.0,Non-selective,-21.803333,7.1575484
CS(=O)(=O)c1cc(Nc2nn(C3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)ccc1Cl,4.536585365853658,Non-selective,24.872486,-66.35411
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4cc(C(F)(F)F)ccn4)CC3)c3cc[nH]c(=O)c23)cc1,2.3125,Non-selective,32.341324,-38.246147
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4ccc(Br)cn4)CC3)c3cc[nH]c(=O)c23)cc1,4.555555555555555,Non-selective,31.847116,-39.18177
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4ccc(C#N)cn4)CC3)c3cc[nH]c(=O)c23)cc1,1.0,Non-selective,31.88479,-39.177742
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4ccc(C(F)(F)F)cn4)CC3)c3cc[nH]c(=O)c23)cc1,2.75,Non-selective,32.30403,-38.285027
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CN(C(=O)OC4CCOCC4)C3)cc2C(N)=O)cc1,3.8513513513513513,Non-selective,28.896402,42.072865
CS(=O)(=O)c1ccc(Nc2nn(C3COCC[C@H]3C#N)c3cc[nH]c(=O)c23)cc1,1.6246458923512748,Non-selective,23.345175,-63.340553
CS(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,4.894736842105263,Non-selective,-0.8870261,-48.428204
CS(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1F,2.8369565217391304,Non-selective,2.9918668,-40.566742
CS(=O)(=O)c1ccc(Nc2nn([C@@H]3CCC4(CC4)C[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,1.2972972972972974,Non-selective,15.629027,-62.924137
CS(=O)(=O)c1ccc(Nc2nn([C@@H]3CCC4(CC4)C[C@H]3C#N)c3cc[nH]c(=O)c23)cc1,4.0,Non-selective,15.629027,-62.924137
CS(=O)(=O)c1ccc(Nc2nn([C@@H]3CCCC[C@H]3C#N)c3cc[nH]c(=O)c23)cc1,1.702127659574468,Non-selective,14.04992,-64.794495
CS(=O)(=O)c1ccc(Nc2nn([C@@H]3CCCC[C@H]3C#N)cc2C(N)=O)cc1,3.5,Non-selective,49.803696,15.178628
CS(=O)(=O)c1ccc(Nc2nn([C@@H]3CCC[C@H]3C#N)c3cc[nH]c(=O)c23)cc1,3.404255319148936,Non-selective,14.1559,-64.70867
CS(=O)(=O)c1ccc(Nc2nn([C@@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,4.603174603174604,Non-selective,31.805927,-43.877792
CS(=O)(=O)c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1CN,2.9,Non-selective,9.518729,-65.414536
CS(=O)(=O)c1ccc(Nc2nn([C@H]3CCCC[C@H]3C#N)cc2C(N)=O)cc1,2.65625,Non-selective,49.80333,15.179334
CS(=O)(=O)c1ccc(Nc2oc(-c3c(Cl)cccc3Cl)nc2C(N)=O)cc1,4.004566210045662,Non-selective,-7.043927,-3.169381
CS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cc(F)cc3F)nc2C(N)=O)cc1,1.7095435684647302,Non-selective,-6.8728604,-3.1005151
CS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cccc3Cl)nc2C(N)=O)cc1,2.5296167247386756,Non-selective,-6.8407726,-3.1031635
CS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,2.6053215077605323,Non-selective,-6.7344265,-3.0807495
CS(=O)(=O)c1ccc(Nc2oc(-c3cc(F)ccc3F)nc2C(N)=O)cc1,1.2714932126696832,Non-selective,-6.9588017,-3.1125975
CS(=O)(=O)c1ccc2c(c1)CCN2C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,3.4545454545454546,Non-selective,-22.571487,-48.905003
CS(=O)(=O)c1cnc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCN(C(=O)CC#N)C2)s1,1.0,Non-selective,-42.493504,-25.45974
CS(=O)(=O)c1cnc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCN(CCC#N)C2)s1,1.0,Non-selective,-38.224915,-25.735735
